lastname,firstname,Ccode,Word Count,year,quarter,distrust,task,bace,igb,sc,cc,power,name
Eisenhower,Dwight,2,44447,1955,1,0.146206897,0.592741935,0.334954079,0.150609081,0.502762431,0.54702381,0.21707989,Dwight Eisenhower
Eisenhower,Dwight,2,56377,1955,2,0.156382979,0.54368932,0.303571429,0.157434402,0.470234516,0.549221557,0.205840791,Dwight Eisenhower
Eisenhower,Dwight,2,23201,1955,3,0.161445783,0.510791367,0.339581036,0.142857143,0.495253165,0.561978877,0.211428571,Dwight Eisenhower
Eisenhower,Dwight,2,37741,1956,1,0.135048232,0.623545517,0.356743319,0.183925811,0.469879518,0.554943036,0.226258764,Dwight Eisenhower
Eisenhower,Dwight,2,44943,1956,2,0.137254902,0.544899206,0.359464627,0.137323944,0.455605381,0.53446227,0.262305699,Dwight Eisenhower
Eisenhower,Dwight,2,41529,1956,3,0.166882277,0.496902959,0.351015801,0.134993447,0.449931413,0.534090909,0.224608241,Dwight Eisenhower
Eisenhower,Dwight,2,63573,1956,4,0.168411037,0.468613775,0.369631236,0.172434018,0.394548994,0.472095808,0.280159081,Dwight Eisenhower
Eisenhower,Dwight,2,33625,1957,1,0.135176651,0.529644269,0.366239638,0.138138138,0.463054187,0.557356608,0.249230769,Dwight Eisenhower
Eisenhower,Dwight,2,57015,1957,2,0.160250671,0.563387424,0.338827839,0.160363086,0.510667584,0.552066116,0.264458955,Dwight Eisenhower
Eisenhower,Dwight,2,27528,1957,3,0.142,0.545652174,0.338065661,0.101580135,0.53613808,0.562747036,0.228650138,Dwight Eisenhower
Eisenhower,Dwight,2,40390,1957,4,0.184032476,0.518639634,0.324590164,0.17875383,0.44486692,0.50886918,0.263507897,Dwight Eisenhower
Eisenhower,Dwight,2,34315,1958,1,0.18968386,0.597338936,0.315699659,0.163636364,0.553921569,0.539636664,0.245200698,Dwight Eisenhower
Eisenhower,Dwight,2,47844,1958,2,0.171779141,0.541777188,0.31390652,0.123442809,0.516629712,0.548298573,0.239386792,Dwight Eisenhower
Eisenhower,Dwight,2,23729,1958,3,0.144827586,0.532343584,0.354189944,0.125725338,0.562398703,0.569082673,0.247398844,Dwight Eisenhower
Eisenhower,Dwight,2,41394,1958,4,0.177831912,0.566829951,0.33592233,0.158129176,0.441391941,0.532412327,0.272126816,Dwight Eisenhower
Eisenhower,Dwight,2,45261,1959,1,0.141982864,0.523777629,0.340829585,0.125847047,0.551175657,0.565300027,0.233094262,Dwight Eisenhower
Eisenhower,Dwight,2,42320,1959,2,0.160228898,0.543241512,0.353182752,0.159018143,0.49507874,0.563164894,0.251385042,Dwight Eisenhower
Eisenhower,Dwight,2,43422,1959,3,0.135168961,0.518288475,0.322719914,0.152519894,0.514376997,0.558195489,0.207162534,Dwight Eisenhower
Eisenhower,Dwight,2,51406,1959,4,0.157024793,0.454504095,0.331344902,0.166366906,0.420512821,0.520870076,0.245398773,Dwight Eisenhower
