lastname,firstname,Ccode,Word Count,year,month,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
Thatcher,Margaret,200,16648,1989,6,0.751351351,0.412612613,0.289501826,0.248648649,0.605405405,0.572972973,0.037837838,0.264864865,0.081081081,0.005405405,0.037837838,0.433333333,0.17037037,0.164407407,0.339449541,0.944191981,Margaret Thatcher
Thatcher,Margaret,200,16899,1982,7,0.656441718,0.27607362,0.315743912,0.343558282,0.613496933,0.613496933,0.024539877,0.190184049,0.055214724,0,0.116564417,0.443902439,0.189430894,0.163869126,0.284467714,0.953384525,Margaret Thatcher
Thatcher,Margaret,200,17024,1984,7,0.792207792,0.471861472,0.300118064,0.207792208,0.727272727,0.545454545,0.012987013,0.337662338,0.064935065,0.012987013,0.025974026,0.232941176,0.090196078,0.09342782,0.26597582,0.975150459,Margaret Thatcher
Thatcher,Margaret,200,17437,1983,1,0.748148148,0.350617284,0.4301893,0.251851852,0.385185185,0.696296296,0.007407407,0.17037037,0.103703704,0,0.022222222,0.220588235,0.055555556,0.124293541,0.248618785,0.969098291,Margaret Thatcher
Thatcher,Margaret,200,17537,1990,6,0.697297297,0.390990991,0.252406136,0.302702703,0.745945946,0.524324324,0.021621622,0.302702703,0.07027027,0.010810811,0.07027027,0.50887574,0.237672584,0.187969609,0.353728489,0.933509794,Margaret Thatcher
Thatcher,Margaret,200,17595,1990,10,0.706214689,0.378531073,0.258757062,0.293785311,0.745762712,0.536723164,0.028248588,0.288135593,0.056497175,0.005649718,0.084745763,0.353233831,0.164179104,0.122180144,0.305699482,0.962649593,Margaret Thatcher
Thatcher,Margaret,200,17803,1989,2,0.827586207,0.522988506,0.28946195,0.172413793,0.801724138,0.50862069,0.025862069,0.379310345,0.064655172,0,0.021551724,0.541436464,0.325046041,0.13903727,0.390572391,0.945695881,Margaret Thatcher
Thatcher,Margaret,200,18137,1982,4,0.832335329,0.391217565,0.417662878,0.167664671,0.443113772,0.688622754,0.035928144,0.191616766,0.035928144,0.017964072,0.02994012,0.262337662,0.096103896,0.111275426,0.302536232,0.966335152,Margaret Thatcher
Thatcher,Margaret,200,18149,1980,7,0.752688172,0.449820789,0.256330212,0.247311828,0.76344086,0.510752688,0.032258065,0.333333333,0.069892473,0.005376344,0.048387097,0.502923977,0.261208577,0.15403714,0.352272727,0.945736917,Margaret Thatcher
Thatcher,Margaret,200,18223,1984,6,0.693779904,0.339712919,0.328367025,0.306220096,0.555023923,0.61722488,0.009569378,0.220095694,0.086124402,0.009569378,0.057416268,0.386934673,0.180067002,0.118249539,0.34431631,0.959284755,Margaret Thatcher
Thatcher,Margaret,200,18576,1979,10,0.555555556,0.291666667,0.205555556,0.444444444,0.583333333,0.513888889,0.048611111,0.215277778,0.138888889,0.006944444,0.076388889,0.409090909,0.218181818,0.12107438,0.246575342,0.970146043,Margaret Thatcher
Thatcher,Margaret,200,18598,1981,11,0.519480519,0.242424242,0.226142688,0.480519481,0.571428571,0.538961039,0.032467532,0.188311688,0.136363636,0.006493506,0.097402597,0.376344086,0.159498208,0.115504683,0.292775665,0.96618304,Margaret Thatcher
Thatcher,Margaret,200,18943,1979,11,0.694267516,0.33970276,0.322812284,0.305732484,0.50955414,0.617834395,0.025477707,0.203821656,0.095541401,0.006369427,0.050955414,0.43358396,0.207184628,0.141191324,0.282374101,0.960131227,Margaret Thatcher
Thatcher,Margaret,200,19227,1981,3,0.563451777,0.255499154,0.268231596,0.436548223,0.588832487,0.573604061,0.010152284,0.197969543,0.111675127,0.010152284,0.096446701,0.35483871,0.156327543,0.109049375,0.328333333,0.964195455,Margaret Thatcher
Thatcher,Margaret,200,19954,1981,7,0.806122449,0.397959184,0.352644731,0.193877551,0.520408163,0.637755102,0.045918367,0.219387755,0.040816327,0.015306122,0.040816327,0.511415525,0.305175038,0.119321949,0.309148265,0.963111826,Margaret Thatcher
Thatcher,Margaret,200,21705,1990,11,0.674641148,0.384370016,0.235292232,0.325358852,0.813397129,0.497607656,0.019138756,0.320574163,0.066985646,0.009569378,0.086124402,0.33615222,0.188865398,0.080716402,0.306451613,0.975264328,Margaret Thatcher
Thatcher,Margaret,200,24839,1979,7,0.53030303,0.284090909,0.183471074,0.46969697,0.772727273,0.46969697,0.026515152,0.268939394,0.109848485,0.007575758,0.117424242,0.423913043,0.224033816,0.116288595,0.323529412,0.962377219,Margaret Thatcher
Truman,Harry,2,4006,1947,7,0.870967742,0.387096774,0.438085328,0.129032258,0.322580645,0.709677419,0.096774194,0.129032258,0.032258065,0,0.032258065,0.393258427,0.116104869,0.218583512,0.258333333,0.943532593,Harry Truman
Truman,Harry,2,4038,1949,12,0.857142857,0.365079365,0.560544218,0.142857143,0.19047619,0.785714286,0.047619048,0.095238095,0.071428571,0,0,0.373134328,0.109452736,0.219425262,0.385321101,0.915450817,Harry Truman
Truman,Harry,2,4111,1945,12,0.666666667,0.342592593,0.262962963,0.333333333,0.666666667,0.555555556,0.027777778,0.25,0.083333333,0,0.083333333,0.389473684,0.147368421,0.146105263,0.27480916,0.959848935,Harry Truman
Truman,Harry,2,4156,1946,12,0.625,0.385416667,0.12109375,0.375,0.8125,0.375,0.125,0.3125,0.0625,0.03125,0.09375,0.227722772,0.066006601,0.110910695,0.240601504,0.97331472,Harry Truman
Truman,Harry,2,4325,1947,2,0.575757576,0.292929293,0.166942149,0.424242424,0.606060606,0.484848485,0.090909091,0.212121212,0.090909091,0.03030303,0.090909091,0.6,0.227777778,0.294666667,0.35483871,0.89544086,Harry Truman
Truman,Harry,2,4416,1949,5,0.909090909,0.5,0.380165289,0.090909091,0.545454545,0.636363636,0.045454545,0.272727273,0.045454545,0,0,0.678571429,0.470238095,0.161989796,0.164179104,0.97340466,Harry Truman
Truman,Harry,2,4620,1945,11,0.485714286,0.142857143,0.277061224,0.514285714,0.457142857,0.6,0.028571429,0.114285714,0.057142857,0.085714286,0.114285714,0.405405405,0.093093093,0.2220112,0.239726027,0.946778137,Harry Truman
Truman,Harry,2,4664,1950,3,0.45,0.2,0.1105,0.55,0.5,0.425,0.175,0.125,0.125,0.025,0.125,0.3,0.072222222,0.135333333,0.25,0.966166667,Harry Truman
Truman,Harry,2,4770,1948,12,0.448275862,0.126436782,0.269441141,0.551724138,0.413793103,0.586206897,0.068965517,0.068965517,0.137931034,0,0.137931034,0.590361446,0.313253012,0.218580345,0.258928571,0.943403303,Harry Truman
Truman,Harry,2,4851,1946,2,0.666666667,0.175925926,0.459259259,0.333333333,0.333333333,0.722222222,0.083333333,0.027777778,0.027777778,0,0.138888889,0.5,0.16025641,0.224260355,0.257142857,0.942333052,Harry Truman
Truman,Harry,2,4996,1946,8,0.6,0.216666667,0.346,0.4,0.4,0.65,0.05,0.1,0.1,0,0.1,0.536842105,0.263157895,0.192376731,0.173913043,0.966543177,Harry Truman
Truman,Harry,2,5113,1950,8,0.714285714,0.238095238,0.470220741,0.285714286,0.163265306,0.734693878,0.102040816,0.020408163,0.06122449,0.020408163,0.06122449,0.369230769,0.051282051,0.221349112,0.273743017,0.939407226,Harry Truman
Truman,Harry,2,5144,1945,9,0.485714286,0.228571429,0.233959184,0.514285714,0.514285714,0.542857143,0.028571429,0.171428571,0.171428571,0,0.085714286,0.333333333,0.168091168,0.09918913,0.230263158,0.977160398,Harry Truman
Truman,Harry,2,5315,1947,12,0.658536585,0.284552846,0.27471743,0.341463415,0.585365854,0.585365854,0.048780488,0.195121951,0.024390244,0.048780488,0.097560976,0.551401869,0.31152648,0.160869945,0.277027027,0.955434677,Harry Truman
Truman,Harry,2,5348,1949,11,0.8125,0.385416667,0.3625,0.1875,0.375,0.65625,0.09375,0.15625,0.0625,0,0.03125,0.45631068,0.207119741,0.16501084,0.237037037,0.960886319,Harry Truman
Truman,Harry,2,5406,1945,5,0.555555556,0.237037037,0.258074074,0.444444444,0.444444444,0.577777778,0.066666667,0.133333333,0.133333333,0,0.088888889,0.466666667,0.214141414,0.15169146,0.214285714,0.967494687,Harry Truman
Truman,Harry,2,5442,1951,2,0.363636364,0.121212121,0.181818182,0.636363636,0.909090909,0.454545455,0,0.227272727,0.090909091,0,0.227272727,0.438848921,0.191846523,0.183023653,0.136645963,0.974990557,Harry Truman
Truman,Harry,2,5450,1952,2,0.803921569,0.405228758,0.311649366,0.196078431,0.470588235,0.607843137,0.078431373,0.215686275,0.019607843,0.058823529,0.019607843,0.6,0.341025641,0.161988166,0.281767956,0.954356926,Harry Truman
Truman,Harry,2,5553,1948,2,0.636363636,0.212121212,0.404958678,0.363636364,0.545454545,0.681818182,0,0.136363636,0.045454545,0,0.136363636,0.248,0.154666667,0.0957568,0.149659864,0.98566905,Harry Truman
Truman,Harry,2,5726,1945,4,0.424242424,0.161616162,0.201652893,0.575757576,0.454545455,0.53030303,0.060606061,0.121212121,0.151515152,0.03030303,0.106060606,0.537313433,0.278606965,0.155402094,0.33,0.948717309,Harry Truman
Truman,Harry,2,5756,1948,3,0.469387755,0.129251701,0.275301958,0.530612245,0.408163265,0.591836735,0.081632653,0.06122449,0.12244898,0,0.142857143,0.535714286,0.31547619,0.160969388,0.225806452,0.963652074,Harry Truman
Truman,Harry,2,5859,1950,7,0.70212766,0.276595745,0.454594839,0.29787234,0.255319149,0.723404255,0.042553191,0.085106383,0.106382979,0,0.042553191,0.377483444,0.136865342,0.146142713,0.237373737,0.965309558,Harry Truman
Truman,Harry,2,6176,1947,11,0.7,0.383333333,0.28,0.3,0.5,0.575,0.05,0.225,0.125,0,0.025,0.527027027,0.231981982,0.155989774,0.212765957,0.966810686,Harry Truman
Truman,Harry,2,6361,1947,8,0.609756098,0.300813008,0.136228435,0.390243902,0.585365854,0.43902439,0.195121951,0.170731707,0.073170732,0,0.12195122,0.267605634,0.037558685,0.139456457,0.224043716,0.968755657,Harry Truman
Truman,Harry,2,6771,1949,4,0.545454545,0.234848485,0.273553719,0.454545455,0.454545455,0.590909091,0.022727273,0.159090909,0.113636364,0.045454545,0.068181818,0.646258503,0.37414966,0.165680966,0.230366492,0.961832657,Harry Truman
Truman,Harry,2,7090,1947,10,0.615384615,0.243589744,0.307692308,0.384615385,0.538461538,0.615384615,0.038461538,0.153846154,0.076923077,0,0.115384615,0.474285714,0.31047619,0.103712653,0.129353234,0.986584433,Harry Truman
Truman,Harry,2,7876,1950,12,0.542168675,0.277108434,0.214748149,0.457831325,0.481927711,0.530120482,0.060240964,0.180722892,0.156626506,0.012048193,0.060240964,0.303482587,0.07628524,0.14059553,0.292253521,0.958910461,Harry Truman
Truman,Harry,2,7936,1949,2,0.6875,0.28125,0.3625,0.3125,0.5,0.65625,0.03125,0.15625,0.0625,0,0.09375,0.277777778,0.107407407,0.124962963,0.262295082,0.967222829,Harry Truman
Truman,Harry,2,7940,1947,9,0.607142857,0.369047619,0.167346939,0.392857143,0.821428571,0.428571429,0.053571429,0.321428571,0.089285714,0.017857143,0.089285714,0.547619048,0.283730159,0.171853741,0.25,0.957036565,Harry Truman
Truman,Harry,2,7944,1949,10,0.666666667,0.320987654,0.329218107,0.333333333,0.296296296,0.62962963,0.074074074,0.12962963,0.148148148,0,0.018518519,0.574468085,0.236406619,0.256254716,0.276923077,0.929037156,Harry Truman
Truman,Harry,2,8208,1951,8,0.558823529,0.294117647,0.185640138,0.441176471,0.705882353,0.485294118,0.044117647,0.25,0.102941176,0.014705882,0.102941176,0.432835821,0.222222222,0.132338308,0.252788104,0.96654645,Harry Truman
Truman,Harry,2,8309,1951,11,0.397260274,0.141552511,0.180334021,0.602739726,0.547945205,0.506849315,0.054794521,0.136986301,0.136986301,0.02739726,0.136986301,0.355932203,0.169491525,0.091448817,0.292,0.973296945,Harry Truman
Truman,Harry,2,8575,1947,4,0.307692308,0.076923077,0.169230769,0.692307692,0.461538462,0.5,0.057692308,0.096153846,0.153846154,0.057692308,0.134615385,0.195266272,0.08086785,0.093393088,0.235294118,0.978025156,Harry Truman
Truman,Harry,2,8592,1952,7,0.5,0.151041667,0.21015625,0.5,0.625,0.53125,0.078125,0.140625,0.015625,0.0625,0.171875,0.326086957,0.139492754,0.133175803,0.258064516,0.965632051,Harry Truman
Truman,Harry,2,8604,1945,8,0.714285714,0.257142857,0.433795918,0.285714286,0.228571429,0.714285714,0.085714286,0.057142857,0.057142857,0.028571429,0.057142857,0.436734694,0.20952381,0.133920866,0.125,0.983259892,Harry Truman
Truman,Harry,2,8676,1950,10,0.626666667,0.302222222,0.20768,0.373333333,0.426666667,0.533333333,0.133333333,0.146666667,0.106666667,0.013333333,0.066666667,0.367521368,0.185185185,0.128161297,0.242718447,0.968892889,Harry Truman
Truman,Harry,2,8876,1948,4,0.466666667,0.2,0.169333333,0.533333333,0.666666667,0.483333333,0.066666667,0.183333333,0.116666667,0,0.15,0.294117647,0.08627451,0.122491349,0.19047619,0.976668314,Harry Truman
Truman,Harry,2,9004,1952,11,0.523809524,0.297619048,0.205102041,0.476190476,0.595238095,0.5,0.011904762,0.25,0.142857143,0.047619048,0.047619048,0.359605911,0.16091954,0.131121842,0.292682927,0.961622875,Harry Truman
Truman,Harry,2,9119,1951,3,0.653846154,0.243589744,0.436390533,0.346153846,0.269230769,0.711538462,0.038461538,0.076923077,0.115384615,0,0.057692308,0.330232558,0.080620155,0.169073012,0.194756554,0.967071923,Harry Truman
Truman,Harry,2,9122,1946,3,0.753846154,0.374358974,0.309822485,0.246153846,0.4,0.615384615,0.076923077,0.184615385,0.061538462,0.046153846,0.015384615,0.493333333,0.24,0.158565926,0.224137931,0.964459361,Harry Truman
Truman,Harry,2,9542,1949,8,0.794871795,0.41025641,0.314398422,0.205128205,0.564102564,0.602564103,0.051282051,0.243589744,0.038461538,0.025641026,0.038461538,0.437229437,0.207792208,0.140900658,0.252427184,0.964432844,Harry Truman
Truman,Harry,2,9609,1948,7,0.764705882,0.270588235,0.536608997,0.235294118,0.235294118,0.776470588,0.035294118,0.070588235,0.035294118,0.035294118,0.047058824,0.406113537,0.202328967,0.11200778,0.270700637,0.969679423,Harry Truman
Truman,Harry,2,9816,1946,10,0.428571429,0.148809524,0.231632653,0.571428571,0.535714286,0.553571429,0.017857143,0.142857143,0.125,0.035714286,0.125,0.416,0.198666667,0.1107328,0.183006536,0.979735174,Harry Truman
Truman,Harry,2,9874,1950,4,0.403508772,0.152046784,0.216989843,0.596491228,0.631578947,0.526315789,0,0.175438596,0.140350877,0.01754386,0.140350877,0.394871795,0.172649573,0.139723866,0.226190476,0.968395792,Harry Truman
Truman,Harry,2,9992,1949,3,0.704545455,0.306818182,0.343595041,0.295454545,0.363636364,0.647727273,0.079545455,0.125,0.090909091,0,0.056818182,0.450980392,0.218954248,0.146482122,0.301369863,0.955854703,Harry Truman
Truman,Harry,2,10199,1950,9,0.523809524,0.250793651,0.199564626,0.476190476,0.514285714,0.523809524,0.057142857,0.180952381,0.123809524,0.038095238,0.076190476,0.410958904,0.229452055,0.109401389,0.264483627,0.971065124,Harry Truman
Truman,Harry,2,10283,1950,11,0.5,0.273148148,0.15462963,0.5,0.833333333,0.430555556,0.027777778,0.291666667,0.083333333,0.041666667,0.125,0.12,0.004,0.0832384,0.223602484,0.981387687,Harry Truman
Truman,Harry,2,10287,1951,7,0.454545455,0.141414141,0.215426997,0.545454545,0.363636364,0.545454545,0.121212121,0.060606061,0.121212121,0.03030303,0.121212121,0.219730942,0.052316891,0.103348147,0.228373702,0.976398001,Harry Truman
Truman,Harry,2,10436,1947,3,0.777777778,0.416666667,0.292592593,0.222222222,0.555555556,0.583333333,0.055555556,0.25,0.055555556,0.027777778,0.027777778,0.291666667,0.101851852,0.087905093,0.2,0.982418981,Harry Truman
Truman,Harry,2,10574,1946,4,0.54,0.253333333,0.20392,0.46,0.6,0.52,0.06,0.19,0.12,0,0.11,0.452991453,0.270655271,0.101117686,0.299401198,0.969725244,Harry Truman
Truman,Harry,2,10894,1952,3,0.386666667,0.155555556,0.19616,0.613333333,0.453333333,0.52,0.04,0.133333333,0.173333333,0.04,0.093333333,0.250996016,0.126162019,0.097957175,0.23006135,0.97746384,Harry Truman
Truman,Harry,2,10928,1951,4,0.311827957,0.100358423,0.14561221,0.688172043,0.709677419,0.451612903,0.032258065,0.172043011,0.139784946,0.021505376,0.182795699,0.223443223,0.070818071,0.101010345,0.254098361,0.974333437,Harry Truman
Truman,Harry,2,11154,1949,7,0.4,0.138095238,0.180081633,0.6,0.657142857,0.5,0.028571429,0.171428571,0.1,0.042857143,0.157142857,0.399339934,0.188118812,0.154122145,0.18766756,0.971076273,Harry Truman
Truman,Harry,2,11560,1946,5,0.620253165,0.253164557,0.327415478,0.379746835,0.455696203,0.632911392,0.037974684,0.139240506,0.101265823,0,0.088607595,0.384083045,0.169550173,0.131274769,0.214673913,0.971818732,Harry Truman
Truman,Harry,2,11670,1951,5,0.078431373,-0.019607843,0.14071511,0.921568627,0.450980392,0.421568627,0.039215686,0.078431373,0.274509804,0.039215686,0.147058824,0.377952756,0.152230971,0.176873954,0.286516854,0.949322631,Harry Truman
Truman,Harry,2,11688,1945,6,0.75308642,0.341563786,0.37046182,0.24691358,0.296296296,0.666666667,0.086419753,0.12345679,0.086419753,0.012345679,0.024691358,0.412639405,0.164807931,0.16312931,0.231428571,0.962247217,Harry Truman
Truman,Harry,2,12050,1948,1,0.763157895,0.412280702,0.289889197,0.236842105,0.578947368,0.578947368,0.052631579,0.25,0.078947368,0,0.039473684,0.502040816,0.308843537,0.137639317,0.236760125,0.967412498,Harry Truman
Truman,Harry,2,12063,1949,6,0.6,0.275555556,0.287893333,0.4,0.373333333,0.6,0.066666667,0.133333333,0.146666667,0,0.053333333,0.344947735,0.178861789,0.111228739,0.20718232,0.976955372,Harry Truman
Truman,Harry,2,12886,1947,1,0.591397849,0.290322581,0.223309053,0.408602151,0.580645161,0.537634409,0.053763441,0.204301075,0.107526882,0.010752688,0.086021505,0.394285714,0.201904762,0.108571429,0.20993228,0.977207352,Harry Truman
Truman,Harry,2,12914,1952,12,0.561904762,0.253968254,0.22677551,0.438095238,0.419047619,0.552380952,0.095238095,0.133333333,0.133333333,0.00952381,0.076190476,0.457044674,0.216494845,0.160463386,0.265151515,0.95745289,Harry Truman
Truman,Harry,2,13091,1951,10,0.561403509,0.216374269,0.273314866,0.438596491,0.421052632,0.596491228,0.070175439,0.114035088,0.105263158,0.01754386,0.096491228,0.273224044,0.123861566,0.098611484,0.2375,0.976579772,Harry Truman
Truman,Harry,2,13575,1950,1,0.520833333,0.208333333,0.276041667,0.479166667,0.395833333,0.59375,0.052083333,0.114583333,0.145833333,0.010416667,0.083333333,0.442724458,0.197110423,0.160233492,0.229116945,0.963287792,Harry Truman
Truman,Harry,2,13710,1951,1,0.450381679,0.139949109,0.261301789,0.549618321,0.396946565,0.58778626,0.045801527,0.091603053,0.122137405,0.045801527,0.106870229,0.456193353,0.159113797,0.189908818,0.283549784,0.946151396,Harry Truman
Truman,Harry,2,13714,1950,2,0.604166667,0.25,0.300260417,0.395833333,0.583333333,0.604166667,0.020833333,0.177083333,0.083333333,0,0.114583333,0.346153846,0.185897436,0.11841716,0.235294118,0.972137139,Harry Truman
Truman,Harry,2,13851,1949,9,0.542857143,0.261904762,0.192326531,0.457142857,0.571428571,0.514285714,0.057142857,0.2,0.1,0.042857143,0.085714286,0.451895044,0.232264334,0.144132122,0.169491525,0.975570827,Harry Truman
Truman,Harry,2,14254,1952,4,0.37254902,0.153594771,0.196539792,0.62745098,0.490196078,0.509803922,0.039215686,0.137254902,0.196078431,0.009803922,0.107843137,0.368421053,0.169590643,0.139550631,0.22972973,0.967941071,Harry Truman
Truman,Harry,2,14602,1952,9,0.510638298,0.209219858,0.268809416,0.489361702,0.489361702,0.585106383,0.010638298,0.159574468,0.117021277,0.042553191,0.085106383,0.25625,0.042708333,0.124515625,0.22705314,0.971728336,Harry Truman
Truman,Harry,2,14609,1951,6,0.6,0.266666667,0.269875,0.4,0.625,0.575,0.025,0.2,0.0875,0,0.1125,0.265306122,0.094266278,0.097029299,0.189125296,0.981649305,Harry Truman
Truman,Harry,2,15143,1949,1,0.616438356,0.228310502,0.311165322,0.383561644,0.465753425,0.623287671,0.068493151,0.116438356,0.075342466,0,0.116438356,0.562162162,0.285585586,0.186699781,0.282945736,0.947174093,Harry Truman
Truman,Harry,2,16439,1952,1,0.62962963,0.29382716,0.244510288,0.37037037,0.622222222,0.555555556,0.044444444,0.214814815,0.059259259,0.02962963,0.096296296,0.566395664,0.264679313,0.211351268,0.267857143,0.943388053,Harry Truman
Truman,Harry,2,16855,1953,1,0.401709402,0.185185185,0.155643217,0.598290598,0.683760684,0.461538462,0.034188034,0.205128205,0.145299145,0.017094017,0.136752137,0.227621483,0.138959932,0.087384305,0.230314961,0.979874087,Harry Truman
Truman,Harry,2,17082,1952,6,0.537313433,0.164179104,0.334506572,0.462686567,0.462686567,0.641791045,0.014925373,0.111940299,0.067164179,0.044776119,0.119402985,0.315926893,0.131418625,0.115614668,0.259187621,0.970034109,Harry Truman
Truman,Harry,2,17623,1950,6,0.72173913,0.376811594,0.301504726,0.27826087,0.573913043,0.591304348,0.026086957,0.243478261,0.07826087,0.017391304,0.043478261,0.348148148,0.211522634,0.09361134,0.221153846,0.979297492,Harry Truman
Truman,Harry,2,17750,1951,9,0.643410853,0.315245478,0.265765279,0.356589147,0.558139535,0.573643411,0.03875969,0.209302326,0.093023256,0.015503876,0.069767442,0.378378378,0.201951952,0.109435111,0.22513089,0.975362776,Harry Truman
Truman,Harry,2,18643,1947,6,0.535714286,0.23015873,0.26420068,0.464285714,0.392857143,0.583333333,0.05952381,0.125,0.148809524,0.011904762,0.071428571,0.327394209,0.161841128,0.10579015,0.272285251,0.971194902,Harry Truman
Truman,Harry,2,19251,1948,6,0.526315789,0.186403509,0.345048476,0.473684211,0.421052632,0.644736842,0,0.118421053,0.125,0.019736842,0.092105263,0.344262295,0.116575592,0.150909254,0.293436293,0.955717748,Harry Truman
Truman,Harry,2,21997,1945,10,0.572413793,0.248275862,0.254487515,0.427586207,0.606896552,0.565517241,0.034482759,0.186206897,0.096551724,0,0.117241379,0.394174757,0.177346278,0.148559902,0.21969697,0.96736184,Harry Truman
Truman,Harry,2,26502,1952,5,0.488095238,0.140873016,0.292517007,0.511904762,0.392857143,0.613095238,0.053571429,0.077380952,0.101190476,0.035714286,0.119047619,0.360248447,0.144927536,0.129975695,0.206896552,0.973108477,Harry Truman
Truman,Harry,2,34885,1950,5,0.505791506,0.238095238,0.194430614,0.494208494,0.579150579,0.513513514,0.05019305,0.189189189,0.127413127,0.019305019,0.1003861,0.347204161,0.201993932,0.109656538,0.251945525,0.972372526,Harry Truman
Truman,Harry,2,41407,1946,1,0.481171548,0.161785216,0.274214387,0.518828452,0.518828452,0.589958159,0.020920502,0.129707113,0.112970711,0.016736402,0.129707113,0.513425549,0.244100895,0.160394613,0.16280654,0.973886708,Harry Truman
Truman,Harry,2,46219,1948,9,0.35021097,0.105485232,0.190984351,0.64978903,0.497890295,0.518987342,0.037974684,0.11814346,0.147679325,0.046413502,0.130801688,0.248730964,0.096728708,0.094046914,0.167019027,0.984292376,Harry Truman
Truman,Harry,2,63399,1948,10,0.496332518,0.199674002,0.220678977,0.503667482,0.488997555,0.550122249,0.053789731,0.144254279,0.112469438,0.039119804,0.100244499,0.208415516,0.080648696,0.077998877,0.211917098,0.983470704,Harry Truman
Truman,Harry,2,89103,1952,10,0.487084871,0.21402214,0.203115426,0.512915129,0.675276753,0.512915129,0.027675277,0.20295203,0.112546125,0.009225092,0.134686347,0.165608207,0.030776746,0.092832076,0.209347238,0.980565861,Harry Truman
Trump,Donald,2,5095,2017,2,0.5,0.24537037,0.113425926,0.5,0.611111111,0.430555556,0.125,0.194444444,0.083333333,0.055555556,0.111111111,0.426966292,0.166666667,0.152606994,0.288,0.956049186,Donald Trump
Tyler,John,2,8112,1843,12,0.6,0.111111111,0.498666667,0.4,0.533333333,0.733333333,0,0.066666667,0,0,0.2,0.382113821,0.234417344,0.088637716,0.057471264,0.994905878,John Tyler
Tyler,John,2,8346,1841,12,0.647058824,0.215686275,0.526643599,0.352941176,0.235294118,0.764705882,0,0.058823529,0.117647059,0,0.058823529,0.352941176,0.142857143,0.119426594,0.066666667,0.992038227,John Tyler
Tyler,John,2,8532,1842,12,1,0.472222222,0.516666667,0,0.333333333,0.75,0.083333333,0.166666667,0,0,0,0.398496241,0.248120301,0.133834586,0.043165468,0.994222967,John Tyler
Tyler,John,2,9366,1844,12,0.555555556,0.222222222,0.311111111,0.444444444,0.555555556,0.611111111,0,0.166666667,0.111111111,0,0.111111111,0.195219124,0.027888446,0.098414311,0.066914498,0.993414656,John Tyler
Ulbricht,Walter,265,6618,1969,3,0.92,0.36,0.73888,0.08,0.16,0.88,0,0.08,0.04,0,0,0.276315789,0.122807018,0.11049169,0.141242938,0.984393829,Walter Ulbricht
Vajpayee,Bihary,750,6058,1999,1,0.951219512,0.430894309,0.51600238,0.048780488,0.243902439,0.756097561,0.097560976,0.12195122,0.024390244,0,0,0.609375,0.364583333,0.109521484,0.24260355,0.973429699,Bihary Vajpayee
Vajpayee,Bihary,750,6616,1999,2,0.525423729,0.242937853,0.290548693,0.474576271,0.372881356,0.593220339,0.033898305,0.13559322,0.186440678,0,0.050847458,0.5,0.237745098,0.186029412,0.302564103,0.943714178,Bihary Vajpayee
Vajpayee,Bihary,750,7064,2000,2,0.413793103,0.206896552,0.257312723,0.586206897,0.379310345,0.551724138,0,0.155172414,0.224137931,0.034482759,0.034482759,0.390804598,0.212643678,0.113594927,0.25,0.971601268,Bihary Vajpayee
Vajpayee,Bihary,750,8414,2000,1,0.743589744,0.230769231,0.578698225,0.256410256,0.358974359,0.794871795,0,0.076923077,0.025641026,0,0.102564103,0.504347826,0.295652174,0.147750473,0.144981413,0.978578928,Bihary Vajpayee
Vajpayee,Bihary,750,11239,2001,1,0.595744681,0.258865248,0.19791761,0.404255319,0.680851064,0.510638298,0.095744681,0.191489362,0.053191489,0,0.14893617,0.606837607,0.374643875,0.152750384,0.286585366,0.956223975,Bihary Vajpayee
Van Buren,Martin,2,9037,1840,12,0.2,0.066666667,0.04,0.8,0.8,0.3,0.1,0.2,0.1,0.1,0.2,0.341772152,0.146272855,0.131720344,0.04048583,0.994667193,Martin Van Buren
Van Buren,Martin,2,11570,1837,12,0.80952381,0.333333333,0.526530612,0.19047619,0.380952381,0.761904762,0,0.142857143,0.047619048,0,0.047619048,0.297297297,0.120720721,0.123868517,0.05370844,0.993347215,Martin Van Buren
Van Buren,Martin,2,11614,1838,12,0.789473684,0.333333333,0.474792244,0.210526316,0.210526316,0.736842105,0.052631579,0.105263158,0.052631579,0.052631579,0,0.398416887,0.214599824,0.118819836,0.047738693,0.994327696,Martin Van Buren
Van Buren,Martin,2,13533,1839,12,0.696969697,0.353535354,0.259504132,0.303030303,0.727272727,0.545454545,0.03030303,0.272727273,0.03030303,0.03030303,0.090909091,0.302013423,0.148396719,0.102406798,0.06875,0.992959533,Martin Van Buren
Wilson,Harold,200,4197,1968,8,0.666666667,0.222222222,0.666666667,0.333333333,0,0.833333333,0,0,0.166666667,0,0,0.333333333,0.035947712,0.243598616,0.105263158,0.97435804,Harold Wilson
Wilson,Woodrow,2,4553,1914,12,0.333333333,0.145299145,0.141617357,0.666666667,0.512820513,0.461538462,0.051282051,0.153846154,0.179487179,0.051282051,0.102564103,0.428571429,0.26984127,0.10281827,0.209677419,0.97844133,Woodrow Wilson
Wilson,Harold,200,4595,1966,3,0.707317073,0.406504065,0.308982748,0.292682927,0.487804878,0.585365854,0.024390244,0.243902439,0.146341463,0,0,0.34375,0.09375,0.189648437,0.39047619,0.925946801,Harold Wilson
