lastname,firstname,Ccode,Word Count,year,month,distrust,task,bace,igb,sc,cc,power,name
Johnson,Lyndon,2,13850,1967,10,0.09118541,0.634844869,0.39675174,0.079411765,0.455752212,0.609195402,0.275534442,Lyndon Johnson
Johnson,Lyndon,2,21279,1967,11,0.142857143,0.580431177,0.405181347,0.099585062,0.438444924,0.588734568,0.240641711,Lyndon Johnson
Johnson,Lyndon,2,15173,1967,12,0.06626506,0.533697632,0.396290051,0.138568129,0.418006431,0.594170404,0.298429319,Lyndon Johnson
Johnson,Lyndon,2,13923,1967,2,0.122516556,0.55387931,0.358372457,0.098039216,0.460106383,0.582524272,0.234248788,Lyndon Johnson
Johnson,Lyndon,2,18433,1967,3,0.148780488,0.605590062,0.329770992,0.087755102,0.520107239,0.542754275,0.232371795,Lyndon Johnson
Johnson,Lyndon,2,8097,1967,4,0.208633094,0.576208178,0.317391304,0.122699387,0.34751773,0.587443946,0.219298246,Lyndon Johnson
Johnson,Lyndon,2,14537,1967,5,0.075812274,0.60546875,0.290679305,0.133056133,0.437710438,0.593612335,0.256778309,Lyndon Johnson
Johnson,Lyndon,2,15961,1967,6,0.089337176,0.483359746,0.355877617,0.169724771,0.45144357,0.539979232,0.265676568,Lyndon Johnson
Johnson,Lyndon,2,11117,1967,7,0.078947368,0.668380463,0.262,0.119777159,0.461538462,0.563934426,0.203426124,Lyndon Johnson
Johnson,Lyndon,2,10899,1967,8,0.166666667,0.653295129,0.336188437,0.085995086,0.582781457,0.6015625,0.282758621,Lyndon Johnson
Johnson,Lyndon,2,16070,1967,9,0.124688279,0.594982079,0.375680581,0.121654501,0.395833333,0.548286604,0.278195489,Lyndon Johnson
Johnson,Lyndon,2,15711,1968,1,0.086206897,0.61452514,0.371019108,0.112765957,0.463768116,0.610403397,0.252475248,Lyndon Johnson
Johnson,Lyndon,2,14689,1968,10,0.087281796,0.582484725,0.408783784,0.138728324,0.408602151,0.547878788,0.276408451,Lyndon Johnson
Johnson,Lyndon,2,6990,1968,11,0.070093458,0.52173913,0.380136986,0.096774194,0.426008969,0.564593301,0.214285714,Lyndon Johnson
Johnson,Lyndon,2,6613,1968,12,0.02739726,0.638743455,0.399253731,0.039325843,0.375,0.600508906,0.260700389,Lyndon Johnson
Johnson,Lyndon,2,16939,1968,2,0.183673469,0.512380952,0.346518987,0.119047619,0.494949495,0.534722222,0.247540984,Lyndon Johnson
Johnson,Lyndon,2,25218,1968,3,0.12890625,0.544345898,0.37968893,0.17037037,0.446870451,0.568885959,0.293499044,Lyndon Johnson
Johnson,Lyndon,2,9716,1968,4,0.089795918,0.480362538,0.371273713,0.131687243,0.37890625,0.543624161,0.251396648,Lyndon Johnson
Johnson,Lyndon,2,23307,1968,5,0.085616438,0.598937583,0.353643967,0.129798903,0.445255474,0.595836324,0.264492754,Lyndon Johnson
Johnson,Lyndon,2,8355,1968,6,0.085714286,0.521489971,0.338709677,0.12295082,0.522292994,0.554565702,0.30976431,Lyndon Johnson
Johnson,Lyndon,2,13620,1968,7,0.119496855,0.550209205,0.316810345,0.116531165,0.426294821,0.577956989,0.302222222,Lyndon Johnson
Johnson,Lyndon,2,13598,1968,8,0.155642023,0.460465116,0.389221557,0.150326797,0.399361022,0.55745165,0.273291925,Lyndon Johnson
Johnson,Lyndon,2,13458,1968,9,0.154362416,0.571705426,0.37964775,0.136125654,0.379061372,0.623541888,0.296812749,Lyndon Johnson
Johnson,Lyndon,2,11778,1969,1,0.089965398,0.470588235,0.32721202,0.144444444,0.457964602,0.590043924,0.252189142,Lyndon Johnson
Kennedy,John,2,11675,1961,1,0.139442231,0.614931238,0.28611898,0.162650602,0.540540541,0.550546448,0.286127168,John Kennedy
Kennedy,John,2,5968,1961,10,0.152542373,0.581151832,0.386792453,0.177419355,0.6,0.646310433,0.287735849,John Kennedy
Kennedy,John,2,13509,1961,11,0.187265918,0.59178744,0.306042885,0.123076923,0.638211382,0.619205298,0.26640159,John Kennedy
Kennedy,John,2,15708,1961,12,0.108527132,0.633270321,0.342857143,0.13028169,0.441558442,0.612831858,0.289224953,John Kennedy
Kennedy,John,2,14525,1961,2,0.057057057,0.639431616,0.343537415,0.100529101,0.542234332,0.612765957,0.246073298,John Kennedy
Kennedy,John,2,16547,1961,3,0.067055394,0.654390935,0.359016393,0.10230179,0.580474934,0.613636364,0.219430486,John Kennedy
Kennedy,John,2,15501,1961,4,0.188118812,0.614791988,0.306425041,0.116580311,0.487046632,0.641334569,0.247508306,John Kennedy
Kennedy,John,2,16792,1961,5,0.125333333,0.605654762,0.362244898,0.162886598,0.445121951,0.560649475,0.293310463,John Kennedy
Kennedy,John,2,12207,1961,6,0.094420601,0.569230769,0.315926893,0.15483871,0.572815534,0.625790139,0.235772358,John Kennedy
Kennedy,John,2,7813,1961,7,0.079439252,0.587020649,0.427007299,0.17562724,0.46875,0.611111111,0.303249097,John Kennedy
Kennedy,John,2,6184,1961,8,0.095588235,0.68627451,0.339622642,0.124137931,0.669421488,0.656036446,0.194029851,John Kennedy
Kennedy,John,2,4510,1961,9,0.273684211,0.603773585,0.333333333,0.111111111,0.157894737,0.566878981,0.188235294,John Kennedy
Kennedy,John,2,19380,1962,1,0.084468665,0.665379665,0.283950617,0.137288136,0.618055556,0.641139804,0.206327373,John Kennedy
Kennedy,John,2,26359,1962,10,0.044670051,0.509157509,0.382923674,0.137254902,0.418439716,0.554024656,0.277401894,John Kennedy
Kennedy,John,2,5801,1962,11,0.206349206,0.642553191,0.31884058,0.086419753,0.632478632,0.667493797,0.222772277,John Kennedy
Kennedy,John,2,14748,1962,12,0.135658915,0.617424242,0.316483516,0.155737705,0.600806452,0.663617886,0.236781609,John Kennedy
Kennedy,John,2,12642,1962,2,0.088785047,0.643784787,0.342158859,0.094339623,0.625899281,0.633695652,0.251037344,John Kennedy
Kennedy,John,2,27263,1962,3,0.116731518,0.669398907,0.307363927,0.132901135,0.622259696,0.61427749,0.23193096,John Kennedy
Kennedy,John,2,12827,1962,4,0.093137255,0.712418301,0.287104623,0.145510836,0.513392857,0.600253807,0.241626794,John Kennedy
Kennedy,John,2,29672,1962,5,0.07223114,0.603578154,0.344162437,0.113079019,0.562620424,0.608788853,0.267708333,John Kennedy
Kennedy,John,2,22828,1962,6,0.097165992,0.60619977,0.303846154,0.127986348,0.570114943,0.618300654,0.277410832,John Kennedy
Kennedy,John,2,9895,1962,7,0.067164179,0.632653061,0.330645161,0.164285714,0.654054054,0.6336,0.277929155,John Kennedy
Kennedy,John,2,20493,1962,8,0.092140921,0.644067797,0.317073171,0.117647059,0.611548556,0.617358491,0.275342466,John Kennedy
Kennedy,John,2,15516,1962,9,0.143333333,0.655234657,0.337634409,0.124293785,0.610655738,0.629098361,0.285077951,John Kennedy
Kennedy,John,2,10195,1963,1,0.131067961,0.608501119,0.31300813,0.18,0.634408602,0.650145773,0.288617886,John Kennedy
Kennedy,John,2,19109,1963,10,0.118131868,0.612708018,0.273752013,0.091476091,0.614084507,0.622239748,0.25,John Kennedy
Kennedy,John,2,21268,1963,11,0.11002445,0.613874346,0.340241796,0.140167364,0.512903226,0.596774194,0.263247863,John Kennedy
Kennedy,John,2,13876,1963,2,0.112956811,0.656746032,0.295366795,0.137535817,0.76056338,0.689092762,0.233791749,John Kennedy
Kennedy,John,2,19336,1963,3,0.120521173,0.648093842,0.306477093,0.146484375,0.606779661,0.609090909,0.297906602,John Kennedy
Kennedy,John,2,11114,1963,4,0.075376884,0.640703518,0.25204918,0.116147309,0.691358025,0.667134831,0.229787234,John Kennedy
Kennedy,John,2,18245,1963,5,0.077419355,0.57788162,0.293838863,0.098850575,0.577380952,0.637387387,0.239737274,John Kennedy
Kennedy,John,2,26396,1963,6,0.134038801,0.484764543,0.302884615,0.179130435,0.495049505,0.526770294,0.28917609,John Kennedy
Kennedy,John,2,11167,1963,7,0.132352941,0.584862385,0.26744186,0.181818182,0.625,0.609137056,0.278931751,John Kennedy
Kennedy,John,2,12327,1963,8,0.089285714,0.596868885,0.318446602,0.123123123,0.670250896,0.644025157,0.239130435,John Kennedy
Kennedy,John,2,35174,1963,9,0.13509061,0.595983936,0.348128808,0.113821138,0.518442623,0.571686204,0.277777778,John Kennedy
Khan,Yhya,770,4841,1971,8,0.380165289,0.678362573,0.326732673,0.25,0.38028169,0.515748031,0.35,Yhya Khan
Krushchev,Nakita,365,6682,1961,3,0.206225681,0.699453552,0.477876106,0.163265306,0.583333333,0.570114943,0.373913043,Nakita Krushchev
Kumaratunga,Chandrinka,780,5581,1995,7,0.384615385,0.692307692,0.320610687,0.161290323,0.34375,0.587020649,0.34375,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,6165,1998,9,0.280254777,0.674911661,0.268518519,0.201612903,0.179487179,0.481203008,0.228571429,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8713,2000,11,0.146341463,0.709375,0.347368421,0.181415929,0.37704918,0.512359551,0.317204301,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,6338,2000,12,0.117647059,0.689138577,0.376623377,0.14893617,0.339622642,0.562874251,0.31981982,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,7847,2000,8,0.179856115,0.581818182,0.417910448,0.112107623,0.196721311,0.554987212,0.315589354,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4911,2002,11,0.175925926,0.762886598,0.195652174,0.151898734,0.291666667,0.513513514,0.224719101,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4422,2002,6,0.058823529,0.733905579,0.25974026,0.120689655,0.234042553,0.572289157,0.302631579,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,9534,2004,6,0.194444444,0.675609756,0.306122449,0.171428571,0.285714286,0.506976744,0.274111675,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8548,2004,9,0.207070707,0.701711491,0.269035533,0.153110048,0.218181818,0.580722892,0.282722513,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4157,2005,2,0.064935065,0.482517483,0.308333333,0.123188406,0.326086957,0.534482759,0.338983051,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8464,2005,5,0.130718954,0.73381295,0.325688073,0.15,0.360824742,0.590517241,0.341232227,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,9377,2005,9,0.22173913,0.607515658,0.288659794,0.183673469,0.238095238,0.590814196,0.35978836,Chandrinka Kumaratunga
Law,Bonar,200,11700,1922,11,0.136904762,0.636986301,0.356435644,0.068027211,0.45194274,0.587639311,0.233128834,Bonar Law
Law,Bonar,200,18332,1922,12,0.186956522,0.743922204,0.340220386,0.076923077,0.410029499,0.585953177,0.180774749,Bonar Law
Law,Bonar,200,6955,1923,3,0.007407407,0.766949153,0.272727273,0.032258065,0.464454976,0.670533643,0.206521739,Bonar Law
Lenin,Vladimir,365,7018,1919,1,0.261111111,0.796208531,0.415584416,0.122905028,0.481481481,0.435448578,0.280254777,Vladimir Lenin
Lenin,Vladimir,365,7947,1920,3,0.297101449,0.51754386,0.320512821,0.272727273,0.058823529,0.508733624,0.333333333,Vladimir Lenin
Lincoln,Abraham ,2,7121,1861,12,0.327160494,0.642105263,0.280487805,0.125,0.514285714,0.638888889,0.204819277,Abraham  Lincoln
Lincoln,Abraham ,2,8608,1862,12,0.303571429,0.752427184,0.327272727,0.110091743,0.46,0.632183908,0.19047619,Abraham  Lincoln
Lincoln,Abraham ,2,6331,1863,12,0.222222222,0.604278075,0.234042553,0.142857143,0.340909091,0.652733119,0.346938776,Abraham  Lincoln
Lincoln,Abraham ,2,6143,1864,12,0.283185841,0.74137931,0.075,0.191489362,0.185185185,0.630914826,0.243902439,Abraham  Lincoln
MacDonald,Ramsay,200,4681,1831,9,0.254901961,0.643356643,0.421052632,0.035714286,0.342857143,0.645259939,0.234042553,Ramsay MacDonald
MacDonald,Ramsay,200,6545,1924,10,0.180555556,0.670157068,0.324110672,0.04,0.3099631,0.597457627,0.16194332,Ramsay MacDonald
MacDonald,Ramsay,200,25257,1924,2,0.161538462,0.700828157,0.368480726,0.083333333,0.404481132,0.611018364,0.214876033,Ramsay MacDonald
MacDonald,Ramsay,200,7886,1924,3,0.165289256,0.72972973,0.443396226,0.111111111,0.387234043,0.646502836,0.273170732,Ramsay MacDonald
MacDonald,Ramsay,200,9836,1924,5,0.056451613,0.728915663,0.387195122,0.051851852,0.418326693,0.602201258,0.219435737,Ramsay MacDonald
MacDonald,Ramsay,200,17955,1924,6,0.136075949,0.726550079,0.338951311,0.059459459,0.4048583,0.627927147,0.193227092,Ramsay MacDonald
MacDonald,Ramsay,200,17963,1924,7,0.114369501,0.755927476,0.355086372,0.080745342,0.411764706,0.598950525,0.21242485,Ramsay MacDonald
MacDonald,Ramsay,200,10463,1924,8,0.128205128,0.735849057,0.394957983,0.089552239,0.366013072,0.610894942,0.206997085,Ramsay MacDonald
MacDonald,Ramsay,200,6070,1924,9,0.061068702,0.772020725,0.341772152,0.050632911,0.296610169,0.557065217,0.235294118,Ramsay MacDonald
MacDonald,Ramsay,200,5167,1929,11,0.063829787,0.698979592,0.363057325,0.152173913,0.337662338,0.612716763,0.271523179,Ramsay MacDonald
MacDonald,Ramsay,200,8960,1929,12,0.091503268,0.709342561,0.345098039,0.04,0.383561644,0.606012658,0.225806452,Ramsay MacDonald
MacDonald,Ramsay,200,6674,1929,7,0.060606061,0.695473251,0.399122807,0.083333333,0.429824561,0.622789784,0.25,Ramsay MacDonald
MacDonald,Ramsay,200,5456,1930,10,0.314285714,0.652694611,0.421428571,0.16,0.416666667,0.530666667,0.282608696,Ramsay MacDonald
MacDonald,Ramsay,200,9509,1930,11,0.131386861,0.735202492,0.38697318,0,0.377593361,0.578125,0.252964427,Ramsay MacDonald
MacDonald,Ramsay,200,6942,1930,2,0.090225564,0.736842105,0.405940594,0.06122449,0.318681319,0.610752688,0.270408163,Ramsay MacDonald
MacDonald,Ramsay,200,4614,1930,3,0.128571429,0.779487179,0.296296296,0.125,0.415254237,0.577348066,0.205607477,Ramsay MacDonald
MacDonald,Ramsay,200,13835,1930,5,0.16025641,0.727472527,0.387179487,0.06741573,0.349834983,0.634748272,0.238095238,Ramsay MacDonald
MacDonald,Ramsay,200,16827,1930,6,0.116,0.752623688,0.376086957,0.106145251,0.418282548,0.608552632,0.209821429,Ramsay MacDonald
MacDonald,Ramsay,200,13288,1930,7,0.09223301,0.769058296,0.395833333,0.063291139,0.403041825,0.57806913,0.276923077,Ramsay MacDonald
MacDonald,Ramsay,200,12400,1931,1,0.094444444,0.764018692,0.333333333,0.056910569,0.321678322,0.589138135,0.239875389,Ramsay MacDonald
MacDonald,Ramsay,200,8806,1931,11,0.082802548,0.717277487,0.36328125,0.06122449,0.360515021,0.623809524,0.256,Ramsay MacDonald
MacDonald,Ramsay,200,12483,1931,12,0.1,0.752173913,0.403846154,0.081081081,0.390070922,0.577586207,0.268852459,Ramsay MacDonald
MacDonald,Ramsay,200,12495,1931,2,0.167883212,0.751842752,0.398148148,0.094339623,0.328947368,0.612244898,0.24437299,Ramsay MacDonald
MacDonald,Ramsay,200,8515,1931,3,0.053333333,0.800613497,0.372384937,0.070422535,0.436842105,0.596283784,0.287553648,Ramsay MacDonald
MacDonald,Ramsay,200,10266,1931,5,0.080745342,0.706703911,0.390163934,0.036764706,0.388888889,0.593964335,0.262626263,Ramsay MacDonald
MacDonald,Ramsay,200,13722,1931,6,0.133333333,0.716553288,0.380952381,0.146341463,0.377926421,0.590021692,0.235294118,Ramsay MacDonald
MacDonald,Ramsay,200,6448,1931,7,0.037878788,0.739316239,0.355555556,0.12962963,0.369426752,0.659142212,0.196531792,Ramsay MacDonald
MacDonald,Ramsay,200,9673,1931,9,0.138554217,0.739766082,0.354581673,0.069444444,0.339055794,0.609898108,0.200819672,Ramsay MacDonald
MacDonald,Ramsay,200,9961,1932,10,0.174157303,0.687116564,0.337579618,0.092307692,0.32046332,0.566371681,0.3,Ramsay MacDonald
MacDonald,Ramsay,200,12575,1932,11,0.083870968,0.740041929,0.457063712,0.076923077,0.39628483,0.587373168,0.25,Ramsay MacDonald
MacDonald,Ramsay,200,6962,1932,7,0.094339623,0.709401709,0.387850467,0.076923077,0.348684211,0.593688363,0.233009709,Ramsay MacDonald
MacDonald,Ramsay,200,9618,1933,11,0.119205298,0.739495798,0.36453202,0.073394495,0.393333333,0.596521739,0.205128205,Ramsay MacDonald
MacDonald,Ramsay,200,4061,1933,12,0.025,0.797202797,0.279279279,0.052631579,0.340206186,0.605633803,0.266055046,Ramsay MacDonald
MacDonald,Ramsay,200,7768,1933,2,0.075757576,0.748031496,0.312883436,0.042553191,0.275132275,0.588014981,0.183544304,Ramsay MacDonald
MacDonald,Ramsay,200,6287,1933,3,0.08411215,0.71659919,0.368131868,0.103896104,0.37804878,0.612385321,0.232954545,Ramsay MacDonald
MacDonald,Ramsay,200,5337,1933,4,0.102362205,0.731343284,0.405063291,0.019607843,0.417266187,0.590778098,0.258064516,Ramsay MacDonald
MacDonald,Ramsay,200,8320,1933,5,0.096774194,0.75,0.337349398,0.046153846,0.358333333,0.59122807,0.185950413,Ramsay MacDonald
MacDonald,Ramsay,200,11305,1934,11,0.055045872,0.672413793,0.357142857,0.071823204,0.408730159,0.584468665,0.245945946,Ramsay MacDonald
MacDonald,Ramsay,200,6392,1934,2,0.072,0.654166667,0.433962264,0.038461538,0.382978723,0.534946237,0.164473684,Ramsay MacDonald
MacDonald,Ramsay,200,8701,1934,3,0.0625,0.69005848,0.463541667,0.075949367,0.414473684,0.600713012,0.271276596,Ramsay MacDonald
MacDonald,Ramsay,200,4133,1934,6,0.068493151,0.723684211,0.298969072,0.041666667,0.394230769,0.59245283,0.159574468,Ramsay MacDonald
MacDonald,Ramsay,200,7262,1935,5,0.090277778,0.624573379,0.301075269,0.145299145,0.517241379,0.61637931,0.276243094,Ramsay MacDonald
MacMillan,Harold,200,6020,1957,1,0.034782609,0.752066116,0.207865169,0.129032258,0.526595745,0.550649351,0.137724551,Harold MacMillan
MacMillan,Harold,200,11502,1957,10,0.173267327,0.62254902,0.343406593,0.134948097,0.463636364,0.506459948,0.243553009,Harold MacMillan
MacMillan,Harold,200,18967,1957,11,0.093632959,0.682119205,0.288201161,0.129186603,0.43776824,0.548554485,0.214285714,Harold MacMillan
MacMillan,Harold,200,11077,1957,12,0.045918367,0.684079602,0.35042735,0.157142857,0.46440678,0.613053613,0.281609195,Harold MacMillan
MacMillan,Harold,200,9112,1957,2,0.070967742,0.7,0.290519878,0.260416667,0.482876712,0.60757315,0.204334365,Harold MacMillan
MacMillan,Harold,200,7287,1957,3,0.181818182,0.602996255,0.368421053,0.037735849,0.440397351,0.586956522,0.169064748,Harold MacMillan
MacMillan,Harold,200,24447,1957,4,0.117142857,0.681528662,0.366774542,0.112612613,0.487215909,0.567245119,0.251106195,Harold MacMillan
MacMillan,Harold,200,19246,1957,5,0.108,0.674324324,0.366929134,0.114035088,0.502793296,0.571326165,0.217741935,Harold MacMillan
MacMillan,Harold,200,13492,1957,7,0.095238095,0.666666667,0.296983759,0.105263158,0.469543147,0.562036055,0.221674877,Harold MacMillan
MacMillan,Harold,200,11600,1958,10,0.115384615,0.634146341,0.345132743,0.158301158,0.450549451,0.554973822,0.234756098,Harold MacMillan
MacMillan,Harold,200,18006,1958,11,0.108,0.740601504,0.275919732,0.126984127,0.447368421,0.583767684,0.230769231,Harold MacMillan
MacMillan,Harold,200,6967,1958,12,0.12173913,0.685810811,0.316205534,0.082474227,0.495145631,0.566666667,0.234567901,Harold MacMillan
MacMillan,Harold,200,10679,1958,2,0.178571429,0.637614679,0.325814536,0.12972973,0.469879518,0.609504132,0.242268041,Harold MacMillan
MacMillan,Harold,200,9514,1958,3,0.097345133,0.77014218,0.300268097,0.133333333,0.456338028,0.627525253,0.203342618,Harold MacMillan
MacMillan,Harold,200,6730,1958,4,0.073529412,0.673076923,0.31372549,0.2,0.525423729,0.541841004,0.217573222,Harold MacMillan
MacMillan,Harold,200,6307,1958,5,0.157894737,0.658878505,0.412621359,0.12195122,0.497076023,0.585448393,0.198979592,Harold MacMillan
MacMillan,Harold,200,7869,1958,6,0.040697674,0.677053824,0.351535836,0.112676056,0.475770925,0.577181208,0.184027778,Harold MacMillan
MacMillan,Harold,200,16879,1958,7,0.107638889,0.645357686,0.366720517,0.070866142,0.526209677,0.59334845,0.213930348,Harold MacMillan
MacMillan,Harold,200,4761,1959,1,0.128205128,0.731132075,0.275132275,0.123076923,0.438596491,0.619047619,0.230769231,Harold MacMillan
MacMillan,Harold,200,5947,1959,10,0.056074766,0.626865672,0.254143646,0.108910891,0.383561644,0.516778523,0.151685393,Harold MacMillan
MacMillan,Harold,200,7303,1959,11,0.015503876,0.675958188,0.303030303,0.108433735,0.474708171,0.584016393,0.242307692,Harold MacMillan
MacMillan,Harold,200,5450,1959,12,0.075757576,0.671875,0.312217195,0.096153846,0.535885167,0.587699317,0.234449761,Harold MacMillan
MacMillan,Harold,200,13591,1959,2,0.076,0.669338677,0.358606557,0.13362069,0.480417755,0.592213115,0.255274262,Harold MacMillan
MacMillan,Harold,200,8580,1959,3,0.088235294,0.767515924,0.313868613,0.095588235,0.47706422,0.576619273,0.217054264,Harold MacMillan
MacMillan,Harold,200,4426,1959,4,0.071428571,0.711656442,0.321428571,0,0.465346535,0.566563467,0.237569061,Harold MacMillan
MacMillan,Harold,200,7101,1959,5,0.135802469,0.84079602,0.374358974,0.074626866,0.432098765,0.693333333,0.317460317,Harold MacMillan
MacMillan,Harold,200,6615,1959,6,0.094736842,0.745762712,0.278947368,0.184210526,0.381443299,0.626593807,0.229508197,Harold MacMillan
MacMillan,Harold,200,16573,1959,7,0.141221374,0.706924316,0.31884058,0.127272727,0.516826923,0.584261321,0.25,Harold MacMillan
MacMillan,Harold,200,11699,1960,11,0.127358491,0.692493947,0.328358209,0.063218391,0.435294118,0.591684435,0.215025907,Harold MacMillan
MacMillan,Harold,200,6222,1960,12,0.06,0.712062257,0.321678322,0.111111111,0.511627907,0.625766871,0.222641509,Harold MacMillan
MacMillan,Harold,200,8064,1960,2,0.062015504,0.651724138,0.324858757,0.1125,0.501408451,0.600700525,0.184750733,Harold MacMillan
MacMillan,Harold,200,7795,1960,3,0.120481928,0.684713376,0.346428571,0.135802469,0.47265625,0.573353293,0.205992509,Harold MacMillan
MacMillan,Harold,200,4466,1960,4,0.068493151,0.674698795,0.336842105,0.181818182,0.469135802,0.564564565,0.261111111,Harold MacMillan
MacMillan,Harold,200,12325,1960,5,0.149758454,0.655963303,0.299363057,0.088967972,0.444444444,0.60707804,0.208791209,Harold MacMillan
MacMillan,Harold,200,14921,1960,7,0.100323625,0.650505051,0.328820116,0.104265403,0.446902655,0.603934987,0.231854839,Harold MacMillan
MacMillan,Harold,200,4505,1961,1,0.075471698,0.718232044,0.254658385,0.142857143,0.463768116,0.628169014,0.19205298,Harold MacMillan
MacMillan,Harold,200,10688,1961,10,0.120535714,0.632241814,0.336492891,0.127340824,0.484375,0.573696145,0.251870324,Harold MacMillan
MacMillan,Harold,200,9946,1961,11,0.048648649,0.722084367,0.264044944,0.086614173,0.480122324,0.546376812,0.139053254,Harold MacMillan
MacMillan,Harold,200,10171,1961,12,0.089385475,0.679104478,0.363867684,0.116161616,0.408602151,0.602739726,0.213903743,Harold MacMillan
MacMillan,Harold,200,8960,1961,2,0.090909091,0.702917772,0.308310992,0.155963303,0.442073171,0.645772595,0.252808989,Harold MacMillan
MacMillan,Harold,200,9893,1961,3,0.105590062,0.644562334,0.306590258,0.13986014,0.439862543,0.612244898,0.202380952,Harold MacMillan
MacMillan,Harold,200,4807,1961,4,0.025641026,0.67804878,0.281407035,0.115942029,0.48,0.622222222,0.178571429,Harold MacMillan
MacMillan,Harold,200,9773,1961,5,0.058510638,0.626315789,0.294444444,0.139534884,0.447852761,0.619668246,0.208211144,Harold MacMillan
MacMillan,Harold,200,10969,1961,6,0.114864865,0.682017544,0.32505176,0.162011173,0.519900498,0.589686099,0.225108225,Harold MacMillan
MacMillan,Harold,200,13933,1961,7,0.062200957,0.704402516,0.342105263,0.159010601,0.503875969,0.594717668,0.225490196,Harold MacMillan
MacMillan,Harold,200,6991,1961,8,0.053691275,0.715355805,0.317757009,0.147928994,0.488372093,0.571428571,0.224880383,Harold MacMillan
MacMillan,Harold,200,7602,1962,10,0.143589744,0.647260274,0.326315789,0.061946903,0.430555556,0.602739726,0.147540984,Harold MacMillan
MacMillan,Harold,200,17028,1962,11,0.227467811,0.699708455,0.306156406,0.101604278,0.423636364,0.606013878,0.212328767,Harold MacMillan
MacMillan,Harold,200,5298,1962,12,0.142857143,0.780612245,0.257668712,0.0625,0.481481481,0.60952381,0.182389937,Harold MacMillan
MacMillan,Harold,200,13694,1962,2,0.084033613,0.721470019,0.300380228,0.107142857,0.460829493,0.592964824,0.17519685,Harold MacMillan
MacMillan,Harold,200,13076,1962,3,0.054455446,0.677354709,0.310043668,0.1,0.457746479,0.588717949,0.232505643,Harold MacMillan
MacMillan,Harold,200,10926,1962,4,0.104046243,0.715039578,0.363861386,0.08,0.49122807,0.64953271,0.190231362,Harold MacMillan
MacMillan,Harold,200,12419,1962,5,0.066666667,0.739449541,0.333333333,0.052132701,0.548051948,0.603036876,0.205073996,Harold MacMillan
MacMillan,Harold,200,15136,1962,7,0.107142857,0.716694772,0.354961832,0.1171875,0.528205128,0.570254725,0.235177866,Harold MacMillan
MacMillan,Harold,200,20349,1963,1,0.129746835,0.714069592,0.322580645,0.150341686,0.423762376,0.587703436,0.245714286,Harold MacMillan
MacMillan,Harold,200,8996,1963,2,0.189781022,0.68907563,0.26035503,0.065934066,0.442771084,0.591569767,0.233846154,Harold MacMillan
MacMillan,Harold,200,8589,1963,3,0.070866142,0.791666667,0.307692308,0.152777778,0.416961131,0.663434903,0.259927798,Harold MacMillan
MacMillan,Harold,200,12832,1963,4,0.228855721,0.701877934,0.268156425,0.148760331,0.487341772,0.628385699,0.182352941,Harold MacMillan
MacMillan,Harold,200,13645,1963,5,0.18556701,0.622823985,0.275862069,0.106951872,0.463483146,0.57884797,0.191846523,Harold MacMillan
MacMillan,Harold,200,13803,1963,6,0.148571429,0.569420035,0.326829268,0.134146341,0.436363636,0.563583815,0.170918367,Harold MacMillan
MacMillan,Harold,200,13146,1963,7,0.097222222,0.721374046,0.299227799,0.128078818,0.540865385,0.579591837,0.257367387,Harold MacMillan
Major,John,200,8261,1990,12,0.010416667,0.683098592,0.3,0.126984127,0.206896552,0.496138996,0.233449477,John Major
Major,John,200,17564,1991,1,0.142517815,0.536050157,0.344680851,0.11634349,0.251318102,0.484174508,0.288378766,John Major
Major,John,200,6390,1991,10,0.108527132,0.559405941,0.448717949,0.093023256,0.283950617,0.558333333,0.282894737,John Major
Major,John,200,16782,1991,11,0.077504726,0.65329053,0.37394247,0.161764706,0.243303571,0.589162562,0.313253012,John Major
Major,John,200,15887,1991,12,0.091397849,0.683544304,0.329694323,0.175824176,0.250720461,0.552287582,0.319196429,John Major
Major,John,200,12166,1991,2,0.129032258,0.564039409,0.327272727,0.120603015,0.18,0.486692015,0.258333333,John Major
Major,John,200,8748,1991,3,0.108333333,0.581967213,0.340983607,0.115044248,0.178913738,0.54969574,0.30952381,John Major
Major,John,200,6683,1991,5,0.1,0.487394958,0.306034483,0.191780822,0.18907563,0.49122807,0.330434783,John Major
Major,John,200,8525,1991,6,0.128787879,0.56557377,0.327272727,0.10989011,0.193820225,0.509191176,0.294117647,John Major
Major,John,200,22438,1991,7,0.122844828,0.651724138,0.317107093,0.170103093,0.291891892,0.47911921,0.246808511,John Major
Major,John,200,5452,1992,1,0.102564103,0.590643275,0.320224719,0.075471698,0.2,0.532163743,0.255813953,John Major
