lastname,firstname,Ccode,Word Count,year,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
Roosevelt,Theodore,2,17589,1904,0.678571429,0.297619048,0.400765306,0.321428571,0.428571429,0.678571429,0,0.160714286,0.107142857,0,0.053571429,0.384615385,0.236167341,0.126007638,0.101818182,0.987170131,Theodore Roosevelt
Roosevelt,Theodore,2,26193,1905,0.475728155,0.203883495,0.244188896,0.524271845,0.446601942,0.563106796,0.029126214,0.145631068,0.155339806,0.029126214,0.077669903,0.358974359,0.208236208,0.10091447,0.107180021,0.989183985,Theodore Roosevelt
Roosevelt,Theodore,2,23778,1906,0.696969697,0.262626263,0.397245179,0.303030303,0.484848485,0.681818182,0.03030303,0.136363636,0.045454545,0,0.106060606,0.244680851,0.105496454,0.105237098,0.080684597,0.991508987,Theodore Roosevelt
Roosevelt,Theodore,2,27675,1907,0.583333333,0.351851852,0.193981481,0.416666667,0.694444444,0.472222222,0.027777778,0.291666667,0.125,0.027777778,0.055555556,0.27150838,0.125512104,0.103986018,0.074457084,0.992257504,Theodore Roosevelt
Roosevelt,Theodore,2,19573,1908,0.772727273,0.409090909,0.31446281,0.227272727,0.636363636,0.590909091,0.022727273,0.272727273,0.045454545,0.022727273,0.045454545,0.25,0.103009259,0.108260995,0.070967742,0.992316962,Theodore Roosevelt
Russell,John,200,8966,1846,0.707317073,0.268292683,0.423200476,0.292682927,0.243902439,0.707317073,0.073170732,0.073170732,0.073170732,0.024390244,0.048780488,0.568075117,0.27856025,0.196614428,0.161417323,0.968263025,John Russell
Russell,John,200,63982,1847,0.455782313,0.178004535,0.26927669,0.544217687,0.37414966,0.585034014,0.030612245,0.112244898,0.170068027,0.027210884,0.074829932,0.316761364,0.130445076,0.138452754,0.172737955,0.976083954,John Russell
Russell,John,200,103237,1848,0.458515284,0.192139738,0.213470376,0.541484716,0.480349345,0.537117904,0.050218341,0.141921397,0.152838428,0.019650655,0.098253275,0.247144815,0.103091214,0.107017291,0.173026067,0.981483219,John Russell
Russell,John,200,99240,1849,0.446700508,0.184433164,0.22501997,0.553299492,0.507614213,0.543147208,0.030456853,0.149746193,0.157360406,0.015228426,0.104060914,0.263913824,0.11235787,0.115892557,0.150266972,0.982585176,John Russell
Russell,John,200,92024,1850,0.396135266,0.165056361,0.20658125,0.603864734,0.429951691,0.528985507,0.033816425,0.1352657,0.176328502,0.04589372,0.079710145,0.323828921,0.155974202,0.126337621,0.174095879,0.978005141,John Russell
Russell,John,200,118213,1851,0.448979592,0.171428571,0.232769679,0.551020408,0.448979592,0.557142857,0.042857143,0.124489796,0.148979592,0.026530612,0.1,0.246364769,0.066888243,0.130451845,0.16914049,0.977935311,John Russell
Russell,John,200,30841,1852,0.338235294,0.151960784,0.164749135,0.661764706,0.602941176,0.470588235,0.014705882,0.183823529,0.183823529,0.029411765,0.117647059,0.282442748,0.133333333,0.091101917,0.17193426,0.984336459,John Russell
Sadat,Anwar,651,10393,1970,0.407407407,0.189300412,0.179515318,0.592592593,0.518518519,0.49382716,0.049382716,0.160493827,0.185185185,0.012345679,0.098765432,0.251851852,0.120987654,0.111473251,0.230769231,0.974275404,Anwar Sadat
Sadat,Anwar,651,41656,1971,0.23655914,0.078853047,0.12750607,0.76344086,0.537634409,0.440860215,0.037634409,0.139784946,0.193548387,0.059139785,0.129032258,0.164279697,0.01713002,0.095829078,0.238614496,0.977133793,Anwar Sadat
Sese Seko,Mobutu,490,4098,1971,0.6,0.346666667,0.1744,0.4,0.56,0.48,0.08,0.24,0.12,0.04,0.04,0.325,0.1,0.161125,0.238095238,0.961636905,Mobutu Sese Seko
Sharon,Ariel,666,35235,2004,0.5625,0.234848485,0.235569473,0.4375,0.551136364,0.559659091,0.051136364,0.170454545,0.073863636,0.039772727,0.105113636,0.404761905,0.208152958,0.091617473,0.275862069,0.974726214,Ariel Sharon
Sharon,Ariel,666,46702,2005,0.593220339,0.279257466,0.203198706,0.406779661,0.460048426,0.532687651,0.10653753,0.157384988,0.099273608,0.031476998,0.072639225,0.385964912,0.19502924,0.088989843,0.265936896,0.976334317,Ariel Sharon
Singh,Charan,750,14089,1979,0.634146341,0.296747967,0.262581797,0.365853659,0.390243902,0.585365854,0.073170732,0.158536585,0.085365854,0.06097561,0.036585366,0.472312704,0.30184582,0.103090749,0.210796915,0.978268788,Charan Singh
Steel,David,200,6397,1977,0.323529412,0.117647059,0.231314879,0.676470588,0.323529412,0.529411765,0.058823529,0.073529412,0.25,0,0.088235294,0.358974359,0.123931624,0.16765286,0.303571429,0.949105382,David Steel
Steel,David,200,5945,1979,0.071428571,-0.047619048,0.142857143,0.928571429,0.5,0.428571429,0.035714286,0.071428571,0.25,0.035714286,0.178571429,0.251612903,0.096774194,0.118718002,0.153005464,0.981835497,David Steel
Steel,David,200,5426,1980,0.351351351,0.009009009,0.256683711,0.648648649,0.540540541,0.567567568,0.054054054,0.054054054,0.054054054,0.054054054,0.216216216,0.223684211,0.057017544,0.105090028,0.195767196,0.97942682,David Steel
Steel,David,200,5911,1981,0.422222222,0.2,0.22962963,0.577777778,0.4,0.533333333,0.044444444,0.133333333,0.222222222,0,0.066666667,0.333333333,0.169312169,0.092668178,0.263157895,0.975613637,David Steel
Steel,David,200,8103,1982,0.264705882,0.073529412,0.1,0.735294118,0.735294118,0.397058824,0.073529412,0.161764706,0.132352941,0.029411765,0.205882353,0.184834123,0.078988942,0.079319872,0.243727599,0.980667558,David Steel
Steel,David,200,6187,1983,0.419354839,0.150537634,0.313215401,0.580645161,0.064516129,0.612903226,0.064516129,0.032258065,0.193548387,0.096774194,0,0.291666667,0.094907407,0.127662037,0.177142857,0.977385582,David Steel
Steel,David,200,5724,1985,0.125,-0.114583333,0.203125,0.875,0.8125,0.46875,0,0.09375,0.09375,0.03125,0.3125,0.191176471,0.053921569,0.094420415,0.19047619,0.982015159,David Steel
Steel,David,200,4537,1987,0,-0.105263158,0.130747922,1,0.631578947,0.394736842,0.026315789,0.078947368,0.236842105,0.026315789,0.236842105,0.203883495,0.080906149,0.087416345,0.269503546,0.976440985,David Steel
Steel,David,200,4060,1988,0.333333333,0.148148148,0.176954733,0.666666667,0.592592593,0.481481481,0,0.185185185,0.185185185,0.037037037,0.111111111,0.08,-0.036666667,0.08728,0.212598425,0.981444409,David Steel
Taft,William,2,19433,1909,0.701492537,0.248756219,0.49155714,0.298507463,0.328358209,0.746268657,0.014925373,0.089552239,0.074626866,0,0.074626866,0.424749164,0.230769231,0.121607141,0.10075188,0.987747852,William Taft
Taft,William,2,29000,1910,0.782608696,0.311594203,0.52221172,0.217391304,0.369565217,0.760869565,0,0.130434783,0.054347826,0,0.054347826,0.48297604,0.279529214,0.144085782,0.103954802,0.985021591,William Taft
Taft,William,2,24236,1911,0.820895522,0.402985075,0.405480062,0.179104478,0.507462687,0.671641791,0.014925373,0.223880597,0.044776119,0.014925373,0.029850746,0.279452055,0.110958904,0.106834303,0.084065245,0.991018948,William Taft
Taft,William,2,10740,1912,0.47826087,0.15942029,0.237807183,0.52173913,0.956521739,0.47826087,0,0.260869565,0,0,0.260869565,0.604166667,0.349537037,0.194994213,0.073954984,0.985579206,William Taft
Taylor,Zachary,2,8795,1849,0.764705882,0.222222222,0.628143022,0.235294118,0.274509804,0.823529412,0.019607843,0.039215686,0.019607843,0,0.098039216,0.513513514,0.274131274,0.153858768,0.164516129,0.974687751,Zachary Taylor
Thatcher,Margaret,200,102560,1979,0.614659686,0.315532286,0.227344864,0.385340314,0.603141361,0.535078534,0.048167539,0.22408377,0.105759162,0.009424084,0.077486911,0.418949259,0.213291423,0.126238157,0.300125707,0.962112684,Margaret Thatcher
Thatcher,Margaret,200,111023,1980,0.647577093,0.345374449,0.243565681,0.352422907,0.634361233,0.540088106,0.034361233,0.249339207,0.099559471,0.008810573,0.06784141,0.417652411,0.207006369,0.125479611,0.340534053,0.957269919,Margaret Thatcher
Thatcher,Margaret,200,110880,1981,0.682352941,0.352941176,0.287221524,0.317647059,0.594957983,0.579831933,0.021848739,0.239495798,0.092436975,0.008403361,0.057983193,0.407732865,0.200351494,0.112578723,0.343335257,0.961347755,Margaret Thatcher
Thatcher,Margaret,200,118543,1982,0.704809287,0.34936429,0.305436334,0.295190713,0.611940299,0.596185738,0.020729685,0.235489221,0.069651741,0.007462687,0.070480929,0.370855821,0.177846312,0.119672169,0.317368421,0.962019833,Margaret Thatcher
Thatcher,Margaret,200,94171,1983,0.707165109,0.391138802,0.272789149,0.292834891,0.704049844,0.547248183,0.015576324,0.290758048,0.076843198,0.008307373,0.061266874,0.39402839,0.193995758,0.130395182,0.320359281,0.958226693,Margaret Thatcher
Thatcher,Margaret,200,101068,1984,0.75971093,0.427582054,0.293548079,0.24028907,0.699186992,0.559168925,0.018066847,0.302619693,0.066847335,0.006323397,0.046973803,0.376756066,0.184617568,0.111459946,0.3203125,0.964297986,Margaret Thatcher
Thatcher,Margaret,200,108984,1985,0.79137931,0.468678161,0.292221165,0.20862069,0.763793103,0.537068966,0.018103448,0.340517241,0.061206897,0.001724138,0.04137931,0.385067114,0.191275168,0.118050285,0.32731377,0.961360516,Margaret Thatcher
Thatcher,Margaret,200,98526,1986,0.736006683,0.464216096,0.258800301,0.263993317,0.822055138,0.487886383,0.012531328,0.367585631,0.084377611,0.004177109,0.043441938,0.427491734,0.207841285,0.130926577,0.361194931,0.952709984,Margaret Thatcher
Thatcher,Margaret,200,87667,1987,0.75308642,0.45781893,0.269331403,0.24691358,0.816872428,0.50617284,0.013374486,0.356995885,0.067901235,0.004115226,0.051440329,0.446285409,0.233743096,0.130859291,0.341892367,0.955260207,Margaret Thatcher
Thatcher,Margaret,200,103746,1988,0.772173913,0.453333333,0.278188885,0.227826087,0.777391304,0.526956522,0.02,0.339130435,0.053043478,0.011304348,0.049565217,0.502452073,0.281468272,0.141911756,0.338933098,0.951901409,Margaret Thatcher
Thatcher,Margaret,200,126412,1989,0.811147541,0.507103825,0.283773437,0.188852459,0.809180328,0.507540984,0.023606557,0.37442623,0.062295082,0.001967213,0.030163934,0.492559524,0.277901786,0.128795307,0.36197484,0.953379339,Margaret Thatcher
Thatcher,Margaret,200,94816,1990,0.717923604,0.402220046,0.263969855,0.282076396,0.752203722,0.531831538,0.019588639,0.307541626,0.063663075,0.008814887,0.068560235,0.381818182,0.185185185,0.113294154,0.340219927,0.961455071,Margaret Thatcher
Tito,Josip,345,5580,1954,0.407407407,0.160493827,0.193415638,0.592592593,0.814814815,0.481481481,0,0.222222222,0.111111111,0,0.185185185,0.128205128,-0.014957265,0.108086785,0.147540984,0.984052769,Josip Tito
Truman,Harry,2,69661,1945,0.593429158,0.257357974,0.268329335,0.406570842,0.484599589,0.587268994,0.05338809,0.156057495,0.102669405,0.014373717,0.0862423,0.429742389,0.194574551,0.148392192,0.221867882,0.967076539,Harry Truman
Truman,Harry,2,107025,1946,0.567099567,0.22991823,0.269463966,0.432900433,0.502164502,0.588744589,0.046176046,0.148629149,0.098124098,0.015873016,0.102453102,0.473916238,0.226671565,0.143979796,0.202928258,0.970782431,Harry Truman
Truman,Harry,2,95398,1947,0.605882353,0.287745098,0.229155709,0.394117647,0.529411765,0.55,0.069117647,0.183823529,0.098529412,0.017647059,0.080882353,0.379310345,0.174802209,0.115634413,0.23343632,0.973006728,Harry Truman
Truman,Harry,2,185322,1948,0.52148273,0.199663016,0.259272844,0.47851727,0.471777591,0.582982308,0.044650379,0.133108677,0.108677338,0.027801179,0.102780118,0.300543971,0.132819583,0.098672006,0.212002143,0.979081323,Harry Truman
Truman,Harry,2,108198,1949,0.650955414,0.287048832,0.29952988,0.349044586,0.456050955,0.612738854,0.057324841,0.155414013,0.089171975,0.012738854,0.072611465,0.46221865,0.231243301,0.149145351,0.239841124,0.964228811,Harry Truman
Truman,Harry,2,142341,1950,0.561243144,0.257769653,0.229873433,0.438756856,0.52285192,0.5511883,0.054844607,0.174588665,0.114259598,0.018281536,0.086837294,0.347131875,0.165286813,0.113232506,0.244414656,0.972324316,Harry Truman
Truman,Harry,2,126239,1951,0.467368421,0.18245614,0.219881662,0.532631579,0.509473684,0.545263158,0.047368421,0.141052632,0.130526316,0.022105263,0.113684211,0.337483617,0.137287025,0.121096194,0.237381309,0.971254027,Harry Truman
Truman,Harry,2,228777,1952,0.517766497,0.215101523,0.230969298,0.482233503,0.550761421,0.553299492,0.039340102,0.166243655,0.105964467,0.026015228,0.109137056,0.298212248,0.11214657,0.115152393,0.230611648,0.973444517,Harry Truman
Truman,Harry,2,16855,1953,0.401709402,0.185185185,0.155643217,0.598290598,0.683760684,0.461538462,0.034188034,0.205128205,0.145299145,0.017094017,0.136752137,0.227621483,0.138959932,0.087384305,0.230314961,0.979874087,Harry Truman
Trump,Donald,2,5095,2017,0.5,0.24537037,0.113425926,0.5,0.611111111,0.430555556,0.125,0.194444444,0.083333333,0.055555556,0.111111111,0.426966292,0.166666667,0.152606994,0.288,0.956049186,Donald Trump
Tyler,John,2,8346,1841,0.647058824,0.215686275,0.526643599,0.352941176,0.235294118,0.764705882,0,0.058823529,0.117647059,0,0.058823529,0.352941176,0.142857143,0.119426594,0.066666667,0.992038227,John Tyler
Tyler,John,2,8532,1842,1,0.472222222,0.516666667,0,0.333333333,0.75,0.083333333,0.166666667,0,0,0,0.398496241,0.248120301,0.133834586,0.043165468,0.994222967,John Tyler
Tyler,John,2,8112,1843,0.6,0.111111111,0.498666667,0.4,0.533333333,0.733333333,0,0.066666667,0,0,0.2,0.382113821,0.234417344,0.088637716,0.057471264,0.994905878,John Tyler
Tyler,John,2,9366,1844,0.555555556,0.222222222,0.311111111,0.444444444,0.555555556,0.611111111,0,0.166666667,0.111111111,0,0.111111111,0.195219124,0.027888446,0.098414311,0.066914498,0.993414656,John Tyler
Ulbricht,Walter,265,6618,1969,0.92,0.36,0.73888,0.08,0.16,0.88,0,0.08,0.04,0,0,0.276315789,0.122807018,0.11049169,0.141242938,0.984393829,Walter Ulbricht
Vajpayee,Bihary,750,10694,1998,0.7,0.320833333,0.29575,0.3,0.325,0.6125,0.1125,0.125,0.0875,0.025,0.0375,0.549407115,0.338603426,0.136121483,0.24024024,0.967298142,Bihary Vajpayee
Vajpayee,Bihary,750,12674,1999,0.7,0.32,0.36568,0.3,0.32,0.66,0.06,0.13,0.12,0,0.03,0.553030303,0.299242424,0.139084022,0.274725275,0.961790104,Bihary Vajpayee
Vajpayee,Bihary,750,15478,2000,0.546391753,0.216494845,0.354660432,0.453608247,0.371134021,0.649484536,0,0.12371134,0.144329897,0.020618557,0.06185567,0.455445545,0.25990099,0.131908636,0.193612774,0.974460803,Bihary Vajpayee
Vajpayee,Bihary,750,13743,2001,0.592592593,0.25,0.213786008,0.407407407,0.666666667,0.527777778,0.083333333,0.185185185,0.055555556,0,0.148148148,0.587837838,0.356981982,0.154620161,0.267326733,0.958665898,Bihary Vajpayee
Van Buren,Martin,2,15416,1837,0.741935484,0.322580645,0.393132154,0.258064516,0.451612903,0.677419355,0.032258065,0.161290323,0.064516129,0,0.064516129,0.334710744,0.16046832,0.122641896,0.060194175,0.992617672,Martin Van Buren
Van Buren,Martin,2,11614,1838,0.789473684,0.333333333,0.474792244,0.210526316,0.210526316,0.736842105,0.052631579,0.105263158,0.052631579,0.052631579,0,0.398416887,0.214599824,0.118819836,0.047738693,0.994327696,Martin Van Buren
Van Buren,Martin,2,13533,1839,0.696969697,0.353535354,0.259504132,0.303030303,0.727272727,0.545454545,0.03030303,0.272727273,0.03030303,0.03030303,0.090909091,0.302013423,0.148396719,0.102406798,0.06875,0.992959533,Martin Van Buren
Van Buren,Martin,2,9037,1840,0.2,0.066666667,0.04,0.8,0.8,0.3,0.1,0.2,0.1,0.1,0.2,0.341772152,0.146272855,0.131720344,0.04048583,0.994667193,Martin Van Buren
Wilson,Harold,200,5019,1908,0.741935484,0.344086022,0.305723205,0.258064516,0.774193548,0.580645161,0.032258065,0.258064516,0,0,0.129032258,0.035294118,-0.023529412,0.077536332,0.267241379,0.979279084,Harold Wilson
Wilson,Harold,200,5517,1909,0.384615385,0.111111111,0.310453649,0.615384615,0.307692308,0.615384615,0,0.076923077,0.179487179,0.051282051,0.076923077,0.263157895,0.101754386,0.143977839,0.291044776,0.958096002,Harold Wilson
Wilson,Harold,200,5069,1910,0.185185185,0.098765432,0.252674897,0.814814815,0.222222222,0.481481481,0.037037037,0.074074074,0.37037037,0,0.037037037,0.295238095,0.098412698,0.142748299,0.204545455,0.970801484,Harold Wilson
Wilson,Harold,200,5825,1912,0.454545455,0.257575758,0.147107438,0.545454545,0.545454545,0.454545455,0.045454545,0.227272727,0.136363636,0.090909091,0.045454545,0.320754717,0.201257862,0.095194019,0.171875,0.983638528,Harold Wilson
Wilson,Harold,200,5535,1913,0.0625,-0.125,0.17265625,0.9375,0.4375,0.46875,0.0625,0,0.1875,0.0625,0.21875,0.183673469,0.030612245,0.111120367,0.246153846,0.972647294,Harold Wilson
Wilson,Harold,200,57107,1964,0.477272727,0.21780303,0.186002066,0.522727273,0.534090909,0.508522727,0.065340909,0.164772727,0.144886364,0.014204545,0.102272727,0.313921747,0.134061268,0.124044441,0.242591316,0.969907896,Harold Wilson
Wilson,Harold,200,242044,1965,0.543920884,0.215047508,0.31263905,0.456079116,0.411867365,0.621873182,0.023269343,0.126817917,0.131471786,0.017452007,0.079115765,0.367180417,0.168555455,0.133344608,0.280378405,0.962613052,Harold Wilson
Wilson,Harold,200,248316,1966,0.573810994,0.252007412,0.279176212,0.426189006,0.479308215,0.592958616,0.033353922,0.160592959,0.119827054,0.0142063,0.079061149,0.384717903,0.173552495,0.157231783,0.264499265,0.958412309,Harold Wilson
Wilson,Harold,200,197595,1967,0.45060241,0.202141901,0.192439348,0.54939759,0.607228916,0.506827309,0.032128514,0.186345382,0.142971888,0.014457831,0.117269076,0.40798559,0.201541079,0.138264465,0.272071678,0.962382155,Harold Wilson
Wilson,Harold,200,193857,1968,0.558823529,0.265859285,0.239163204,0.441176471,0.589965398,0.549307958,0.025951557,0.204152249,0.115916955,0.01384083,0.09083045,0.435012524,0.221263568,0.14339905,0.243419667,0.965093851,Harold Wilson
Wilson,Harold,200,174074,1969,0.61679225,0.275206315,0.321594223,0.38320775,0.454251884,0.624327234,0.020452099,0.163616792,0.116254037,0.011840689,0.06350915,0.372839506,0.181995885,0.142123457,0.222835212,0.968329889,Harold Wilson
Wilson,Harold,200,78763,1970,0.492610837,0.21592775,0.215846053,0.507389163,0.512315271,0.539408867,0.044334975,0.162561576,0.133004926,0.027093596,0.093596059,0.319572954,0.144483986,0.130245666,0.224185533,0.970800806,Harold Wilson
Wilson,Harold,200,8661,1971,0.142857143,0.079365079,0.123809524,0.857142857,0.380952381,0.404761905,0.023809524,0.142857143,0.261904762,0.119047619,0.047619048,0.051282051,-0.007122507,0.055270655,0.152173913,0.991589248,Harold Wilson
Wilson,Harold,200,7939,1972,-0.2,-0.225,0.058,0.8,0.7,0.275,0.05,0.075,0.2,0.125,0.275,0.090909091,-0.013468013,0.078359351,0.168067227,0.986830361,Harold Wilson
Wilson,Harold,200,106128,1974,0.595598349,0.275103164,0.26716604,0.404401651,0.500687758,0.581843191,0.037138927,0.178817056,0.10866575,0.022008253,0.071526823,0.347229283,0.159295035,0.125438779,0.269858946,0.966149223,Harold Wilson
Wilson,Harold,200,176058,1975,0.567233385,0.254507986,0.279062323,0.432766615,0.483771252,0.590417311,0.026275116,0.166924266,0.127511592,0.013910355,0.07496136,0.398188723,0.193689746,0.140034663,0.274326903,0.961584725,Harold Wilson
Wilson,Harold,200,55370,1976,0.599147122,0.292821606,0.270521592,0.400852878,0.541577825,0.575692964,0.019189765,0.204690832,0.117270789,0.017057569,0.066098081,0.338491296,0.156995487,0.12546345,0.312042582,0.960850061,Harold Wilson
Wilson,Woodrow,2,5280,1913,0.575757576,0.262626263,0.303581267,0.424242424,0.484848485,0.606060606,0,0.181818182,0.121212121,0.03030303,0.060606061,0.368421053,0.140350877,0.123251738,0.198795181,0.975498148,Woodrow Wilson
Wilson,Woodrow,2,4553,1914,0.333333333,0.145299145,0.141617357,0.666666667,0.512820513,0.461538462,0.051282051,0.153846154,0.179487179,0.051282051,0.102564103,0.428571429,0.26984127,0.10281827,0.209677419,0.97844133,Woodrow Wilson
Wilson,Woodrow,2,7830,1915,0.511111111,0.237037037,0.144296296,0.488888889,0.622222222,0.466666667,0.088888889,0.2,0.066666667,0.066666667,0.111111111,0.441624365,0.247038917,0.141951609,0.185950413,0.97360404,Woodrow Wilson
Wilson,Woodrow,2,10781,1917,0.378378378,0.094594595,0.204090577,0.621621622,0.702702703,0.513513514,0.027027027,0.148648649,0.094594595,0.013513514,0.202702703,0.239852399,0.089790898,0.092594055,0.214492754,0.980139246,Woodrow Wilson
Wilson,Woodrow,2,19674,1918,0.577777778,0.240740741,0.256888889,0.422222222,0.533333333,0.577777778,0.044444444,0.166666667,0.077777778,0.033333333,0.1,0.342205323,0.118504436,0.126530671,0.146103896,0.981513376,Woodrow Wilson
Wilson,Woodrow,2,15096,1919,0.322033898,0.124293785,0.139557598,0.677966102,0.677966102,0.440677966,0.050847458,0.169491525,0.169491525,0,0.169491525,0.197115385,0.055288462,0.092025703,0.124210526,0.988569439,Woodrow Wilson
Zedong,Mao,710,5697,1954,0.36,0.2,0.13984,0.64,0.32,0.44,0.12,0.12,0.24,0.04,0.04,0,-0.026819923,0.059611574,0.125628141,0.992511109,Mao Zedong
Zedong,Mao,710,4577,1956,0.185185185,-0.037037037,0.150617284,0.814814815,0.740740741,0.444444444,0.037037037,0.111111111,0.111111111,0.037037037,0.259259259,0.089655172,-0.002298851,0.096161712,0.156976744,0.984904847,Mao Zedong
Zedong,Mao,710,70577,1957,0.316770186,0.089026915,0.207160218,0.683229814,0.49689441,0.52173913,0.027950311,0.108695652,0.186335404,0.01552795,0.139751553,0.112684366,0.029498525,0.083461091,0.159643034,0.986676018,Mao Zedong
Zedong,Mao,710,5906,1958,0.458333333,0.222222222,0.261458333,0.541666667,0.25,0.5625,0.0625,0.104166667,0.229166667,0.020833333,0.020833333,0.203252033,0.056910569,0.142097958,0.280701754,0.960112854,Mao Zedong
Zedong,Mao,710,5078,1960,0.0625,-0.072916667,0.12109375,0.9375,0.9375,0.3125,0.03125,0.1875,0.125,0,0.34375,0.048192771,-0.034136546,0.060937727,0.161616162,0.990151478,Mao Zedong
Zedong,Mao,710,5355,1961,0.405405405,0.099099099,0.2917458,0.594594595,0.540540541,0.594594595,0,0.108108108,0.135135135,0,0.162162162,0.156626506,-0.014056225,0.130962404,0.18226601,0.976130005,Mao Zedong
Zedong,Mao,710,5982,1963,0.157894737,-0.043859649,0.15734072,0.842105263,0.894736842,0.421052632,0,0.157894737,0.105263158,0.026315789,0.289473684,-0.268292683,-0.292682927,0.13845925,0.188118812,0.97395321,Mao Zedong
Zedong,Mao,710,10464,1964,-0.014084507,-0.126760563,0.123983337,0.985915493,0.873239437,0.352112676,0.014084507,0.126760563,0.183098592,0.014084507,0.309859155,-0.041198502,-0.107365793,0.087892943,0.210059172,0.981537281,Mao Zedong
Zedong,Mao,710,11515,1965,-0.029411765,-0.088235294,0.100519031,0.970588235,0.441176471,0.382352941,0.029411765,0.073529412,0.25,0.117647059,0.147058824,0.10701107,-0.006150062,0.081450416,0.200589971,0.983661863,Mao Zedong
Zedong,Mao,710,6512,1967,-0.025641026,-0.145299145,0.168441815,0.974358974,0.717948718,0.41025641,0,0.076923077,0.230769231,0,0.282051282,-0.139072848,-0.260485651,0.17161528,0.205263158,0.964773706,Mao Zedong
Zedong,Mao,710,8355,1968,0,-0.152777778,0.144791667,1,0.625,0.416666667,0.041666667,0.041666667,0.1875,0.041666667,0.270833333,-0.013215859,-0.13215859,0.128102622,0.174545455,0.97764027,Mao Zedong
