lastname,firstname,Ccode,Word Count,year,month,distrust,task,bace,igb,sc,cc,power,name
Eisenhower,Dwight,2,18451,1958,5,0.179738562,0.53765324,0.324522761,0.114942529,0.442622951,0.536621824,0.233979136,Dwight Eisenhower
Eisenhower,Dwight,2,9035,1958,6,0.183006536,0.469964664,0.287197232,0.134328358,0.485106383,0.556464812,0.263345196,Dwight Eisenhower
Eisenhower,Dwight,2,6325,1958,7,0.156521739,0.520361991,0.356557377,0.097701149,0.469879518,0.560538117,0.217021277,Dwight Eisenhower
Eisenhower,Dwight,2,14179,1958,8,0.099137931,0.563793103,0.361016949,0.143911439,0.606557377,0.565523307,0.248239437,Dwight Eisenhower
Eisenhower,Dwight,2,13503,1959,1,0.117886179,0.545258621,0.322006472,0.136029412,0.533066132,0.584953508,0.228855721,Dwight Eisenhower
Eisenhower,Dwight,2,11466,1959,10,0.138297872,0.533169533,0.354211663,0.12295082,0.459701493,0.577052868,0.18161435,Dwight Eisenhower
Eisenhower,Dwight,2,4947,1959,11,0.260869565,0.611764706,0.337719298,0.1875,0.532608696,0.572139303,0.226666667,Dwight Eisenhower
Eisenhower,Dwight,2,34993,1959,12,0.148255814,0.418260333,0.320901995,0.177664975,0.380614657,0.487446708,0.274509804,Dwight Eisenhower
Eisenhower,Dwight,2,17439,1959,2,0.152173913,0.507575758,0.369538077,0.097368421,0.565292096,0.553997195,0.23943662,Dwight Eisenhower
Eisenhower,Dwight,2,14319,1959,3,0.152542373,0.520958084,0.321305842,0.146981627,0.553424658,0.558659218,0.228873239,Dwight Eisenhower
Eisenhower,Dwight,2,14443,1959,4,0.168776371,0.499194847,0.349665924,0.178461538,0.452205882,0.56,0.273942094,Dwight Eisenhower
Eisenhower,Dwight,2,13131,1959,5,0.127962085,0.522105263,0.38832998,0.159235669,0.466472303,0.552631579,0.236625514,Dwight Eisenhower
Eisenhower,Dwight,2,14746,1959,6,0.179282869,0.623655914,0.322330097,0.137583893,0.548628429,0.574074074,0.245579568,Dwight Eisenhower
Eisenhower,Dwight,2,15781,1959,7,0.150943396,0.557768924,0.309455587,0.102880658,0.55987055,0.580671581,0.189306358,Dwight Eisenhower
Eisenhower,Dwight,2,14354,1959,8,0.142394822,0.526666667,0.331220285,0.170305677,0.480591497,0.562610229,0.219155844,Dwight Eisenhower
Eisenhower,Dwight,2,13287,1959,9,0.106666667,0.47082495,0.330152672,0.180851064,0.490147783,0.524742268,0.216962525,Dwight Eisenhower
Eisenhower,Dwight,2,16881,1960,1,0.113702624,0.567322239,0.342293907,0.140161725,0.43575419,0.553023663,0.242314647,Dwight Eisenhower
Eisenhower,Dwight,2,26039,1960,10,0.189956332,0.535078534,0.307162534,0.205175601,0.346153846,0.508474576,0.247237569,Dwight Eisenhower
Eisenhower,Dwight,2,20546,1960,11,0.211895911,0.580555556,0.376344086,0.178414097,0.352201258,0.512840467,0.308282209,Dwight Eisenhower
Eisenhower,Dwight,2,23431,1960,2,0.145502646,0.496124031,0.305681818,0.17254902,0.458689459,0.502666667,0.250867052,Dwight Eisenhower
Eisenhower,Dwight,2,21825,1960,3,0.149456522,0.50295858,0.341220423,0.158013544,0.416932907,0.522016592,0.241025641,Dwight Eisenhower
Eisenhower,Dwight,2,8344,1960,4,0.106598985,0.428571429,0.335294118,0.217877095,0.412,0.52972973,0.240121581,Dwight Eisenhower
Eisenhower,Dwight,2,15585,1960,5,0.166666667,0.482919255,0.342198582,0.168421053,0.368550369,0.529684601,0.248201439,Dwight Eisenhower
Eisenhower,Dwight,2,27440,1960,6,0.172727273,0.435823755,0.32133995,0.183970856,0.329032258,0.470447761,0.218592965,Dwight Eisenhower
Eisenhower,Dwight,2,12401,1960,7,0.172566372,0.606407323,0.350828729,0.15503876,0.515254237,0.519572954,0.25210084,Dwight Eisenhower
Eisenhower,Dwight,2,11128,1960,8,0.161616162,0.602777778,0.334016393,0.076923077,0.532374101,0.584245077,0.211328976,Dwight Eisenhower
Eisenhower,Dwight,2,20659,1960,9,0.159737418,0.55104551,0.307692308,0.202764977,0.468384075,0.544797688,0.276699029,Dwight Eisenhower
Eisenhower,Dwight,2,11231,1961,1,0.142180095,0.597077244,0.340248963,0.181818182,0.438202247,0.555183946,0.234309623,Dwight Eisenhower
Fillmore,Millard,2,8412,1850,12,0.34375,0.62745098,0.166666667,0.125,0.265822785,0.572834646,0.24137931,Millard Fillmore
Fillmore,Millard,2,13605,1851,12,0.264925373,0.6884273,0.177083333,0.177083333,0.308641975,0.631498471,0.336633663,Millard Fillmore
Fillmore,Millard,2,10079,1852,12,0.245714286,0.703832753,0.191919192,0.180952381,0.328571429,0.597302505,0.343434343,Millard Fillmore
Ford,Gerald,2,24690,1974,10,0.06025641,0.615193026,0.327935223,0.15496368,0.408235294,0.667854597,0.239199157,Gerald Ford
Ford,Gerald,2,5916,1974,11,0.08045977,0.418478261,0.26394052,0.146496815,0.452736318,0.626315789,0.256603774,Gerald Ford
Ford,Gerald,2,8062,1974,12,0.079268293,0.67032967,0.327327327,0.14559387,0.480392157,0.668,0.279141104,Gerald Ford
Ford,Gerald,2,10696,1974,8,0.077922078,0.597051597,0.334615385,0.159482759,0.357298475,0.547864507,0.243564356,Gerald Ford
Ford,Gerald,2,6228,1974,9,0.108280255,0.662835249,0.349794239,0.224719101,0.373913043,0.54589372,0.240343348,Gerald Ford
Ford,Gerald,2,14005,1975,1,0.046511628,0.71454219,0.328214971,0.143258427,0.50148368,0.601654846,0.26953125,Gerald Ford
Ford,Gerald,2,16086,1975,10,0.105145414,0.713684211,0.317841079,0.138381201,0.519187359,0.595494613,0.2390625,Gerald Ford
Ford,Gerald,2,17245,1975,11,0.060661765,0.587646077,0.279475983,0.147540984,0.505102041,0.595103578,0.227340267,Gerald Ford
Ford,Gerald,2,4870,1975,12,0.073170732,0.53968254,0.339805825,0.208633094,0.375886525,0.554307116,0.35678392,Gerald Ford
Ford,Gerald,2,13805,1975,2,0.077586207,0.705128205,0.263247863,0.15037594,0.554083885,0.697183099,0.224137931,Gerald Ford
Ford,Gerald,2,14068,1975,3,0.105540897,0.541747573,0.356238698,0.155555556,0.492857143,0.599348534,0.284369115,Gerald Ford
Ford,Gerald,2,31035,1975,4,0.144662921,0.565254237,0.347826087,0.185579196,0.352192362,0.593267108,0.338068182,Gerald Ford
Ford,Gerald,2,9585,1975,5,0.053231939,0.675141243,0.290640394,0.113879004,0.429752066,0.603873239,0.269521411,Gerald Ford
Ford,Gerald,2,12232,1975,6,0.087349398,0.580952381,0.347345133,0.194756554,0.429850746,0.58768407,0.284424379,Gerald Ford
Ford,Gerald,2,10597,1975,7,0.085470085,0.63002681,0.322580645,0.084615385,0.422818792,0.621301775,0.21641791,Gerald Ford
Ford,Gerald,2,8222,1975,8,0.133828996,0.487394958,0.319148936,0.179372197,0.388235294,0.53432282,0.258992806,Gerald Ford
Ford,Gerald,2,12295,1975,9,0.258160237,0.5625,0.308539945,0.143564356,0.397111913,0.551633987,0.242937853,Gerald Ford
Ford,Gerald,2,10258,1976,1,0.110619469,0.558659218,0.335276968,0.145348837,0.403846154,0.570934256,0.243975904,Gerald Ford
Ford,Gerald,2,16051,1976,10,0.106666667,0.406374502,0.35,0.214646465,0.464876033,0.557160048,0.268786127,Gerald Ford
Ford,Gerald,2,19919,1976,2,0.066132265,0.64,0.317977528,0.18380744,0.529315961,0.599498328,0.281030445,Gerald Ford
Ford,Gerald,2,10393,1976,3,0.062176166,0.544585987,0.317622951,0.214285714,0.481012658,0.610305958,0.283018868,Gerald Ford
Ford,Gerald,2,15520,1976,4,0.119241192,0.629489603,0.279738562,0.19266055,0.516728625,0.605741627,0.277027027,Gerald Ford
Ford,Gerald,2,12568,1976,5,0.084848485,0.561247216,0.309058615,0.170454545,0.498753117,0.633952255,0.292682927,Gerald Ford
Ford,Gerald,2,12395,1976,7,0.104938272,0.543529412,0.353497164,0.21656051,0.497058824,0.530183727,0.312741313,Gerald Ford
Ford,Gerald,2,5445,1976,8,0.132743363,0.477272727,0.37037037,0.173410405,0.353658537,0.556420233,0.267942584,Gerald Ford
Ford,Gerald,2,12169,1976,9,0.180327869,0.572687225,0.330170778,0.171232877,0.365079365,0.551128818,0.311411992,Gerald Ford
Ford,Gerald,2,5630,1977,1,0.077380952,0.60311284,0.316037736,0.251497006,0.301587302,0.565371025,0.267942584,Gerald Ford
Grant,Ulysses,2,7865,1869,12,0.158536585,0.727272727,0.205882353,0.181818182,0.457627119,0.612658228,0.348484848,Ulysses Grant
Grant,Ulysses,2,8933,1870,12,0.214765101,0.739336493,0.246575342,0.094117647,0.377358491,0.55971897,0.282051282,Ulysses Grant
Grant,Ulysses,2,6494,1871,12,0.25203252,0.698324022,0.222222222,0.178571429,0.578947368,0.611295681,0.25,Ulysses Grant
Grant,Ulysses,2,10009,1872,12,0.115384615,0.67896679,0.142857143,0.175,0.455882353,0.64556962,0.276923077,Ulysses Grant
Grant,Ulysses,2,10276,1873,12,0.136585366,0.71875,0.162790698,0.111111111,0.469879518,0.650727651,0.238636364,Ulysses Grant
Grant,Ulysses,2,9848,1874,12,0.191919192,0.708860759,0.177083333,0.113636364,0.378947368,0.617021277,0.28,Ulysses Grant
Grant,Ulysses,2,12449,1875,12,0.320574163,0.719869707,0.183673469,0.126315789,0.406976744,0.603448276,0.270833333,Ulysses Grant
Grant,Ulysses,2,6952,1876,12,0.1875,0.786516854,0.230769231,0.1,0.228070175,0.661490683,0.25,Ulysses Grant
Harding,Warren,2,6874,1920,6,0.3125,0.491582492,0.267045455,0.142857143,0.424657534,0.476997579,0.341040462,Warren Harding
Harding,Warren,2,6298,1921,4,0.175438596,0.601503759,0.29787234,0.075342466,0.458333333,0.548104956,0.152173913,Warren Harding
Harding,Warren,2,6697,1922,2,0.08045977,0.673151751,0.289855072,0.069767442,0.244444444,0.585784314,0.227941176,Warren Harding
Harding,Warren,2,4531,1922,8,0.253333333,0.680203046,0.277777778,0.181818182,0.24,0.588235294,0.236363636,Warren Harding
Harding,Warren,2,7098,1923,2,0.064748201,0.744680851,0.302521008,0.081395349,0.420289855,0.570680628,0.205128205,Warren Harding
Harding,Warren,2,5624,1923,5,0.317073171,0.464135021,0.356435644,0.146551724,0.566666667,0.543806647,0.275510204,Warren Harding
Harding,Warren,2,25990,1923,6,0.26035503,0.615740741,0.299227799,0.117241379,0.401515152,0.568064331,0.260456274,Warren Harding
Harding,Warren,2,8457,1923,7,0.189655172,0.516759777,0.197530864,0.145348837,0.23880597,0.556900726,0.289308176,Warren Harding
Harris,Benjamin,2,13261,1889,12,0.2406639,0.687687688,0.243902439,0.125,0.346153846,0.60371517,0.179487179,Benjamin Harris
Harris,Benjamin,2,4402,1889,3,0.337837838,0.540983607,0.202898551,0.205607477,0.238095238,0.53,0.343283582,Benjamin Harris
Harris,Benjamin,2,11863,1890,12,0.191709845,0.762820513,0.25,0.081632653,0.283333333,0.589473684,0.280487805,Benjamin Harris
Harris,Benjamin,2,16848,1891,12,0.221153846,0.759637188,0.157480315,0.07826087,0.515463918,0.592356688,0.173228346,Benjamin Harris
Harris,Benjamin,2,14575,1892,12,0.231132075,0.784841076,0.246376812,0.149700599,0.531914894,0.654340836,0.273381295,Benjamin Harris
Harrison,William,2,8469,1841,3,0.295857988,0.541666667,0.220930233,0.207792208,0.243589744,0.594339623,0.359550562,William Harrison
Hayes,Rutherford,2,10934,1877,12,0.18134715,0.679190751,0.215686275,0.185714286,0.276190476,0.551166966,0.262135922,Rutherford Hayes
Hayes,Rutherford,2,8253,1878,12,0.192982456,0.716157205,0.25,0.285714286,0.230769231,0.633423181,0.358974359,Rutherford Hayes
Hayes,Rutherford,2,12035,1879,12,0.18907563,0.737789203,0.160714286,0.119047619,0.175438596,0.615789474,0.263157895,Rutherford Hayes
Hayes,Rutherford,2,13390,1880,12,0.141818182,0.743455497,0.12195122,0.138888889,0.328358209,0.563909774,0.209302326,Rutherford Hayes
Hoover,Herbert,2,7430,1929,10,0.126436782,0.75,0.342857143,0.158536585,0.52,0.640449438,0.289156627,Herbert Hoover
Hoover,Herbert,2,6855,1929,11,0.18018018,0.578397213,0.379746835,0.140625,0.564705882,0.616182573,0.255033557,Herbert Hoover
Hoover,Herbert,2,18762,1929,12,0.177777778,0.726172466,0.297491039,0.121338912,0.596385542,0.643238434,0.30651341,Herbert Hoover
Hoover,Herbert,2,10205,1929,3,0.123931624,0.611764706,0.3359375,0.1,0.519125683,0.686746988,0.255411255,Herbert Hoover
Hoover,Herbert,2,9427,1929,4,0.198529412,0.694864048,0.264573991,0.134615385,0.491712707,0.646376812,0.25,Herbert Hoover
Hoover,Herbert,2,4157,1929,7,0.069444444,0.801470588,0.329896907,0.095238095,0.676470588,0.656462585,0.279069767,Herbert Hoover
Hoover,Herbert,2,4643,1929,9,0.140625,0.75,0.333333333,0.103448276,0.556818182,0.704968944,0.283185841,Herbert Hoover
Hoover,Herbert,2,14829,1930,10,0.165919283,0.623300971,0.324909747,0.191977077,0.462264151,0.627358491,0.278388278,Herbert Hoover
Hoover,Herbert,2,6750,1930,11,0.255813953,0.569444444,0.301587302,0.127516779,0.541666667,0.592137592,0.304347826,Herbert Hoover
Hoover,Herbert,2,10762,1930,12,0.091397849,0.772594752,0.294871795,0.083333333,0.474226804,0.609448819,0.265734266,Herbert Hoover
Hoover,Herbert,2,8569,1930,4,0.266666667,0.631728045,0.315789474,0.208333333,0.43902439,0.613636364,0.277027027,Herbert Hoover
Hoover,Herbert,2,5012,1930,8,0.069444444,0.726708075,0.387755102,0.15625,0.546511628,0.592948718,0.317073171,Herbert Hoover
Hoover,Herbert,2,7420,1931,10,0.102803738,0.652173913,0.315789474,0.153225806,0.428571429,0.562790698,0.231707317,Herbert Hoover
Hoover,Herbert,2,4091,1931,11,0.02,0.63030303,0.363636364,0.2,0.526315789,0.548117155,0.274509804,Herbert Hoover
Hoover,Herbert,2,9945,1931,12,0.085889571,0.694285714,0.314465409,0.141843972,0.455445545,0.606617647,0.219354839,Herbert Hoover
Hoover,Herbert,2,5455,1931,2,0.037037037,0.661691542,0.465116279,0.136363636,0.462686567,0.595890411,0.34939759,Herbert Hoover
Hoover,Herbert,2,7546,1931,4,0.23880597,0.656521739,0.346153846,0.126436782,0.290322581,0.608142494,0.231578947,Herbert Hoover
Hoover,Herbert,2,5235,1931,5,0.042253521,0.588571429,0.297297297,0.138888889,0.561643836,0.610108303,0.276190476,Herbert Hoover
Hoover,Herbert,2,8817,1931,9,0.069230769,0.715254237,0.35978836,0.126760563,0.441666667,0.628951747,0.202312139,Herbert Hoover
Hoover,Herbert,2,47762,1932,10,0.179184549,0.703810208,0.362823062,0.102040816,0.352154532,0.610570825,0.27744511,Herbert Hoover
Hoover,Herbert,2,34774,1932,11,0.153305204,0.724068479,0.348993289,0.081799591,0.367132867,0.587538941,0.26446281,Herbert Hoover
Hoover,Herbert,2,5669,1932,12,0.164948454,0.646017699,0.247058824,0.151162791,0.31372549,0.601823708,0.255813953,Herbert Hoover
Hoover,Herbert,2,6243,1932,2,0.107438017,0.628272251,0.305555556,0.073770492,0.37254902,0.53313253,0.227722772,Herbert Hoover
Hoover,Herbert,2,7017,1932,4,0.122641509,0.697115385,0.343195266,0.055555556,0.5,0.62109375,0.288461538,Herbert Hoover
Hoover,Herbert,2,4991,1932,5,0.153846154,0.699300699,0.297029703,0.1375,0.543859649,0.667752443,0.252873563,Herbert Hoover
Hoover,Herbert,2,8686,1932,8,0.223684211,0.674267101,0.35426009,0.150684932,0.384,0.551886792,0.348214286,Herbert Hoover
Hoover,Herbert,2,4772,1933,2,0.188405797,0.639053254,0.4,0.026666667,0.441176471,0.615646259,0.166666667,Herbert Hoover
Jackson,Andrew,2,10615,1829,12,0.341836735,0.633699634,0.292929293,0.18852459,0.322580645,0.6046875,0.152173913,Andrew Jackson
Jackson,Andrew,2,15134,1830,12,0.28,0.65,0.230769231,0.083870968,0.260273973,0.592880979,0.22875817,Andrew Jackson
Jackson,Andrew,2,7225,1831,12,0.215384615,0.610810811,0.27,0.115107914,0.382352941,0.598404255,0.33,Andrew Jackson
Jackson,Andrew,2,7940,1832,12,0.272,0.691304348,0.182795699,0.102189781,0.393442623,0.61637931,0.188888889,Andrew Jackson
Jackson,Andrew,2,7971,1833,12,0.118055556,0.720588235,0.144927536,0.096774194,0.245901639,0.634382567,0.246153846,Andrew Jackson
Jackson,Andrew,2,13631,1834,12,0.182509506,0.704402516,0.182539683,0.168,0.352459016,0.587044534,0.168,Andrew Jackson
Jackson,Andrew,2,10901,1835,12,0.142857143,0.675862069,0.243243243,0.196850394,0.202380952,0.575389948,0.243243243,Andrew Jackson
Jackson,Andrew,2,12498,1836,12,0.282051282,0.724832215,0.191780822,0.121212121,0.222222222,0.605374823,0.306666667,Andrew Jackson
Johnson,Andrew,2,9339,1865,12,0.18128655,0.589211618,0.310810811,0.178217822,0.38,0.513618677,0.364864865,Andrew Johnson
Johnson,Andrew,2,7370,1866,12,0.111842105,0.725118483,0.212121212,0.173913043,0.5,0.594972067,0.307692308,Andrew Johnson
Johnson,Andrew,2,12295,1867,12,0.34469697,0.600706714,0.292929293,0.116438356,0.369565217,0.552123552,0.281553398,Andrew Johnson
Johnson,Andrew,2,10319,1868,12,0.223463687,0.656652361,0.152542373,0.09375,0.384615385,0.595744681,0.220338983,Andrew Johnson
Johnson,Lyndon,2,4210,1963,11,0.10619469,0.537931034,0.363636364,0.269736842,0.294117647,0.497835498,0.359477124,Lyndon Johnson
Johnson,Lyndon,2,18077,1963,12,0.059055118,0.570754717,0.387374462,0.128107075,0.403846154,0.525667351,0.245142003,Lyndon Johnson
Johnson,Lyndon,2,16545,1964,1,0.096273292,0.545138889,0.387596899,0.135273973,0.405797101,0.539982031,0.297427653,Lyndon Johnson
Johnson,Lyndon,2,93256,1964,10,0.096480822,0.492517007,0.366753247,0.159153273,0.393838468,0.545995242,0.270855615,Lyndon Johnson
Johnson,Lyndon,2,14005,1964,11,0.059016393,0.553278689,0.356896552,0.143266476,0.417073171,0.57253886,0.279069767,Lyndon Johnson
Johnson,Lyndon,2,6968,1964,12,0.047337278,0.550724638,0.384180791,0.141104294,0.540540541,0.513253012,0.266272189,Lyndon Johnson
Johnson,Lyndon,2,11217,1964,2,0.084558824,0.625866051,0.334745763,0.156862745,0.472413793,0.561779242,0.251101322,Lyndon Johnson
Johnson,Lyndon,2,18489,1964,3,0.068893528,0.577181208,0.348710991,0.139146568,0.474226804,0.541547278,0.272855134,Lyndon Johnson
Johnson,Lyndon,2,50589,1964,4,0.092753623,0.561660562,0.362126246,0.136641221,0.391530461,0.586345382,0.299950908,Lyndon Johnson
Johnson,Lyndon,2,36115,1964,5,0.114754098,0.530794165,0.394775036,0.145810664,0.411483254,0.560212202,0.261744966,Lyndon Johnson
Johnson,Lyndon,2,21342,1964,6,0.131336406,0.560840708,0.348127601,0.172360248,0.476190476,0.543307087,0.294117647,Lyndon Johnson
Johnson,Lyndon,2,21216,1964,7,0.080786026,0.592274678,0.302122347,0.133208255,0.469348659,0.542760373,0.253594771,Lyndon Johnson
Johnson,Lyndon,2,25391,1964,8,0.118892508,0.460227273,0.342078708,0.179865772,0.44295302,0.541072641,0.258799172,Lyndon Johnson
Johnson,Lyndon,2,36764,1964,9,0.114512472,0.483950617,0.37861466,0.134408602,0.386183465,0.527891156,0.277432712,Lyndon Johnson
Johnson,Lyndon,2,8971,1965,1,0.096938776,0.517060367,0.31185567,0.200647249,0.479452055,0.543021033,0.3046875,Lyndon Johnson
Johnson,Lyndon,2,4194,1965,10,0.093023256,0.629310345,0.325396825,0.093023256,0.320987654,0.542222222,0.181102362,Lyndon Johnson
Johnson,Lyndon,2,10671,1965,2,0.080188679,0.493796526,0.29787234,0.142414861,0.43083004,0.535251799,0.253071253,Lyndon Johnson
Johnson,Lyndon,2,16206,1965,3,0.073298429,0.554438861,0.330745342,0.138666667,0.454117647,0.557021678,0.270799347,Lyndon Johnson
Johnson,Lyndon,2,18678,1965,4,0.147826087,0.557863501,0.342342342,0.133779264,0.479318735,0.578856153,0.259894459,Lyndon Johnson
Johnson,Lyndon,2,10408,1965,5,0.198198198,0.519736842,0.339622642,0.135313531,0.388429752,0.499139415,0.27444795,Lyndon Johnson
Johnson,Lyndon,2,25302,1965,6,0.096062992,0.519388954,0.332450331,0.16031746,0.41576087,0.556,0.25,Lyndon Johnson
Johnson,Lyndon,2,19989,1965,7,0.078389831,0.586107091,0.317357513,0.160493827,0.44,0.541417592,0.29144385,Lyndon Johnson
Johnson,Lyndon,2,23289,1965,8,0.088172043,0.602706027,0.358514725,0.128027682,0.404867257,0.523774689,0.275496689,Lyndon Johnson
Johnson,Lyndon,2,11505,1966,1,0.08974359,0.574152542,0.402150538,0.137931034,0.470119522,0.532751092,0.301310044,Lyndon Johnson
Johnson,Lyndon,2,39916,1966,10,0.10738255,0.507865169,0.335216573,0.144265233,0.39596603,0.566651806,0.264495114,Lyndon Johnson
Johnson,Lyndon,2,33186,1966,11,0.068211068,0.613793103,0.328482328,0.102396514,0.465538089,0.643147208,0.255303584,Lyndon Johnson
Johnson,Lyndon,2,10175,1966,12,0.005128205,0.68125,0.345419847,0.109792285,0.479166667,0.624810893,0.21980198,Lyndon Johnson
Johnson,Lyndon,2,15703,1966,2,0.04028436,0.599620493,0.35302391,0.143661972,0.445807771,0.603314917,0.234859675,Lyndon Johnson
Johnson,Lyndon,2,24742,1966,3,0.047217538,0.575284091,0.394916911,0.077574048,0.421338156,0.622297297,0.238485159,Lyndon Johnson
Johnson,Lyndon,2,12055,1966,4,0.052830189,0.532808399,0.337638376,0.11299435,0.394202899,0.564179104,0.249530957,Lyndon Johnson
Johnson,Lyndon,2,19577,1966,5,0.118997912,0.542234332,0.347107438,0.120543294,0.439093484,0.574091333,0.228571429,Lyndon Johnson
Johnson,Lyndon,2,20903,1966,6,0.068181818,0.589259797,0.3673938,0.102521008,0.431492843,0.595551895,0.274605103,Lyndon Johnson
Johnson,Lyndon,2,22860,1966,7,0.116831683,0.535947712,0.370774264,0.152588556,0.425925926,0.613744076,0.306908267,Lyndon Johnson
Johnson,Lyndon,2,40187,1966,8,0.099775785,0.570154096,0.365792759,0.100392157,0.455410226,0.595486111,0.258769027,Lyndon Johnson
Johnson,Lyndon,2,35061,1966,9,0.088235294,0.535532995,0.365767045,0.070038911,0.41356383,0.597815764,0.248700817,Lyndon Johnson
Johnson,Lyndon,2,13920,1967,1,0.116788321,0.651302605,0.387291982,0.074130106,0.548022599,0.653333333,0.300469484,Lyndon Johnson
Johnson,Lyndon,2,13850,1967,10,0.09118541,0.634844869,0.39675174,0.079411765,0.455752212,0.609195402,0.275534442,Lyndon Johnson
Johnson,Lyndon,2,21279,1967,11,0.142857143,0.580431177,0.405181347,0.099585062,0.438444924,0.588734568,0.240641711,Lyndon Johnson
Johnson,Lyndon,2,15173,1967,12,0.06626506,0.533697632,0.396290051,0.138568129,0.418006431,0.594170404,0.298429319,Lyndon Johnson
Johnson,Lyndon,2,13923,1967,2,0.122516556,0.55387931,0.358372457,0.098039216,0.460106383,0.582524272,0.234248788,Lyndon Johnson
Johnson,Lyndon,2,18433,1967,3,0.148780488,0.605590062,0.329770992,0.087755102,0.520107239,0.542754275,0.232371795,Lyndon Johnson
Johnson,Lyndon,2,8097,1967,4,0.208633094,0.576208178,0.317391304,0.122699387,0.34751773,0.587443946,0.219298246,Lyndon Johnson
Johnson,Lyndon,2,14537,1967,5,0.075812274,0.60546875,0.290679305,0.133056133,0.437710438,0.593612335,0.256778309,Lyndon Johnson
Johnson,Lyndon,2,15961,1967,6,0.089337176,0.483359746,0.355877617,0.169724771,0.45144357,0.539979232,0.265676568,Lyndon Johnson
Johnson,Lyndon,2,11117,1967,7,0.078947368,0.668380463,0.262,0.119777159,0.461538462,0.563934426,0.203426124,Lyndon Johnson
Johnson,Lyndon,2,10899,1967,8,0.166666667,0.653295129,0.336188437,0.085995086,0.582781457,0.6015625,0.282758621,Lyndon Johnson
Johnson,Lyndon,2,16070,1967,9,0.124688279,0.594982079,0.375680581,0.121654501,0.395833333,0.548286604,0.278195489,Lyndon Johnson
Johnson,Lyndon,2,15711,1968,1,0.086206897,0.61452514,0.371019108,0.112765957,0.463768116,0.610403397,0.252475248,Lyndon Johnson
Johnson,Lyndon,2,14689,1968,10,0.087281796,0.582484725,0.408783784,0.138728324,0.408602151,0.547878788,0.276408451,Lyndon Johnson
Johnson,Lyndon,2,6990,1968,11,0.070093458,0.52173913,0.380136986,0.096774194,0.426008969,0.564593301,0.214285714,Lyndon Johnson
Johnson,Lyndon,2,6613,1968,12,0.02739726,0.638743455,0.399253731,0.039325843,0.375,0.600508906,0.260700389,Lyndon Johnson
Johnson,Lyndon,2,16939,1968,2,0.183673469,0.512380952,0.346518987,0.119047619,0.494949495,0.534722222,0.247540984,Lyndon Johnson
Johnson,Lyndon,2,25218,1968,3,0.12890625,0.544345898,0.37968893,0.17037037,0.446870451,0.568885959,0.293499044,Lyndon Johnson
Johnson,Lyndon,2,9716,1968,4,0.089795918,0.480362538,0.371273713,0.131687243,0.37890625,0.543624161,0.251396648,Lyndon Johnson
Johnson,Lyndon,2,23307,1968,5,0.085616438,0.598937583,0.353643967,0.129798903,0.445255474,0.595836324,0.264492754,Lyndon Johnson
Johnson,Lyndon,2,8355,1968,6,0.085714286,0.521489971,0.338709677,0.12295082,0.522292994,0.554565702,0.30976431,Lyndon Johnson
Johnson,Lyndon,2,13620,1968,7,0.119496855,0.550209205,0.316810345,0.116531165,0.426294821,0.577956989,0.302222222,Lyndon Johnson
Johnson,Lyndon,2,13598,1968,8,0.155642023,0.460465116,0.389221557,0.150326797,0.399361022,0.55745165,0.273291925,Lyndon Johnson
Johnson,Lyndon,2,13458,1968,9,0.154362416,0.571705426,0.37964775,0.136125654,0.379061372,0.623541888,0.296812749,Lyndon Johnson
Johnson,Lyndon,2,11778,1969,1,0.089965398,0.470588235,0.32721202,0.144444444,0.457964602,0.590043924,0.252189142,Lyndon Johnson
Kennedy,John,2,11675,1961,1,0.139442231,0.614931238,0.28611898,0.162650602,0.540540541,0.550546448,0.286127168,John Kennedy
Kennedy,John,2,5968,1961,10,0.152542373,0.581151832,0.386792453,0.177419355,0.6,0.646310433,0.287735849,John Kennedy
Kennedy,John,2,13509,1961,11,0.187265918,0.59178744,0.306042885,0.123076923,0.638211382,0.619205298,0.26640159,John Kennedy
Kennedy,John,2,15708,1961,12,0.108527132,0.633270321,0.342857143,0.13028169,0.441558442,0.612831858,0.289224953,John Kennedy
Kennedy,John,2,14525,1961,2,0.057057057,0.639431616,0.343537415,0.100529101,0.542234332,0.612765957,0.246073298,John Kennedy
Kennedy,John,2,16547,1961,3,0.067055394,0.654390935,0.359016393,0.10230179,0.580474934,0.613636364,0.219430486,John Kennedy
Kennedy,John,2,15501,1961,4,0.188118812,0.614791988,0.306425041,0.116580311,0.487046632,0.641334569,0.247508306,John Kennedy
Kennedy,John,2,16792,1961,5,0.125333333,0.605654762,0.362244898,0.162886598,0.445121951,0.560649475,0.293310463,John Kennedy
Kennedy,John,2,12207,1961,6,0.094420601,0.569230769,0.315926893,0.15483871,0.572815534,0.625790139,0.235772358,John Kennedy
Kennedy,John,2,7813,1961,7,0.079439252,0.587020649,0.427007299,0.17562724,0.46875,0.611111111,0.303249097,John Kennedy
Kennedy,John,2,6184,1961,8,0.095588235,0.68627451,0.339622642,0.124137931,0.669421488,0.656036446,0.194029851,John Kennedy
Kennedy,John,2,4510,1961,9,0.273684211,0.603773585,0.333333333,0.111111111,0.157894737,0.566878981,0.188235294,John Kennedy
Kennedy,John,2,19380,1962,1,0.084468665,0.665379665,0.283950617,0.137288136,0.618055556,0.641139804,0.206327373,John Kennedy
