lastname,firstname,Ccode,Word Count,year,month,i1,i2,i3,i4a,i4b,i5ap,i5pr,i5re,i5op,i5th,i5pu,p1,p2,p3,p4,p5,name
Castro,Fidel,40,21827,1992,5,0.479166667,0.166666667,0.211197917,0.520833333,0.541666667,0.541666667,0.0625,0.135416667,0.083333333,0.041666667,0.135416667,0.317585302,0.173228346,0.115051563,0.201257862,0.976844968,Fidel Castro
Castro,Fidel,40,5774,1992,6,0.178571429,-0.023809524,0.110714286,0.821428571,0.892857143,0.375,0.053571429,0.160714286,0.071428571,0.053571429,0.285714286,0.661971831,0.349765258,0.19099385,0.282828283,0.945981537,Fidel Castro
Castro,Fidel,40,18526,1992,9,0.329341317,0.163672655,0.1345405,0.670658683,0.538922156,0.443113772,0.047904192,0.173652695,0.19760479,0.041916168,0.095808383,0.251396648,0.113594041,0.089316813,0.318095238,0.971588747,Fidel Castro
Castro,Fidel,40,17169,1993,11,0.539393939,0.311111111,0.131151515,0.460606061,0.654545455,0.43030303,0.090909091,0.248484848,0.115151515,0.036363636,0.078787879,0.379310345,0.23872679,0.115018047,0.304428044,0.964985281,Fidel Castro
Castro,Fidel,40,23386,1993,12,0.408284024,0.216962525,0.12482056,0.591715976,0.674556213,0.426035503,0.053254438,0.224852071,0.147928994,0.035502959,0.112426036,0.3012939,0.189772027,0.103643899,0.238028169,0.975329832,Fidel Castro
Castro,Fidel,40,38850,1993,2,0.36121673,0.157160963,0.156466047,0.63878327,0.676806084,0.463878327,0.011406844,0.205323194,0.140684411,0.045627376,0.133079848,0.376470588,0.176862745,0.137016471,0.236298293,0.967623242,Fidel Castro
Castro,Fidel,40,11860,1993,3,0.266666667,0.1,0.128,0.733333333,0.666666667,0.433333333,0,0.2,0.133333333,0.1,0.133333333,0.215859031,0.045521292,0.122001203,0.209059233,0.974494522,Fidel Castro
Castro,Fidel,40,6732,1993,7,0.56097561,0.260162602,0.31041047,0.43902439,0.390243902,0.609756098,0.024390244,0.146341463,0.170731707,0,0.048780488,0.401459854,0.216545012,0.110916938,0.230337079,0.974451717,Fidel Castro
Ceausescu,Nicolae,360,4432,1972,1,0.428571429,0.071428571,0.253061224,0.571428571,0.285714286,0.571428571,0.142857143,0,0.071428571,0.071428571,0.142857143,0.247524752,0.138613861,0.07632585,0.12173913,0.990708157,Nicolae Ceausescu
Ceausescu,Nicolae,360,4642,1974,4,0.471698113,0.188679245,0.271199715,0.528301887,0.188679245,0.58490566,0.094339623,0.056603774,0.188679245,0.037735849,0.037735849,0.636363636,0.38047138,0.17037037,0.348684211,0.940594542,Nicolae Ceausescu
Chavez,Hugo,101,5165,2003,9,0.411764706,0.12745098,0.217301038,0.588235294,0.647058824,0.529411765,0.029411765,0.147058824,0.117647059,0,0.176470588,0.092307692,-0.097435897,0.146366864,0.207317073,0.96965565,Hugo Chavez
Chavez,Hugo,101,6597,2005,10,0.26984127,0.08994709,0.130461073,0.73015873,0.793650794,0.412698413,0.031746032,0.19047619,0.158730159,0,0.206349206,0.18128655,0.046783626,0.115050785,0.269230769,0.969024789,Hugo Chavez
Chavez,Hugo,101,6198,2005,9,0.733333333,0.372222222,0.294,0.266666667,0.433333333,0.6,0.083333333,0.183333333,0.1,0,0.033333333,0.040540541,-0.092342342,0.122242513,0.288461538,0.964737737,Hugo Chavez
Chavez,Hugo,101,4365,2006,9,0.466666667,0.188888889,0.224,0.533333333,0.666666667,0.533333333,0,0.2,0.1,0.033333333,0.133333333,0.09375,-0.0546875,0.121240234,0.189873418,0.976979702,Hugo Chavez
Chavez,Hugo,101,5972,2007,3,0.322033898,0.169491525,0.104395289,0.677966102,0.745762712,0.389830508,0.033898305,0.237288136,0.152542373,0.050847458,0.13559322,0.165217391,-0.034782609,0.150517958,0.33908046,0.948962301,Hugo Chavez
Ciller,Tansu,640,5403,1995,4,0.568627451,0.385620915,0.19077278,0.431372549,0.980392157,0.37254902,0,0.411764706,0.078431373,0.039215686,0.098039216,0.112676056,0.068075117,0.082801032,0.264248705,0.978119935,Tansu Ciller
Desai ,Morarji,750,6933,1978,4,0.851851852,0.407407407,0.456790123,0.148148148,0.518518519,0.703703704,0,0.222222222,0.037037037,0,0.037037037,0.643312102,0.469214437,0.200129823,0.14673913,0.970633124,Morarji Desai 
Desai ,Morarji,750,5045,1978,7,0.185185185,0.037037037,0.140740741,0.814814815,0.518518519,0.444444444,0.037037037,0.111111111,0.222222222,0.037037037,0.148148148,0.418604651,0.217054264,0.131638724,0.238938053,0.9685465,Morarji Desai 
Estrada,Joseph,840,5456,1999,7,0.617021277,0.382978723,0.147125396,0.382978723,0.680851064,0.425531915,0.106382979,0.276595745,0.127659574,0,0.063829787,0.45,0.2,0.153833333,0.281437126,0.956705589,Joseph Estrada
Estrada,Joseph,840,6209,2000,7,0.147540984,0.043715847,0.058962644,0.852459016,0.655737705,0.344262295,0.06557377,0.163934426,0.180327869,0.081967213,0.163934426,0.202312139,0.04238921,0.097784757,0.260683761,0.974509102,Joseph Estrada
Faure,Edgard,220,4389,1955,7,0.75,0.375,0.353125,0.25,0.625,0.625,0,0.25,0.0625,0,0.0625,0.12195122,0.048780488,0.096569502,0.115107914,0.988884086,Edgard Faure
Gaddafi,Muammar,620,4062,1979,11,0.2,0.175,0.0625,0.8,0.7,0.275,0.075,0.25,0.25,0.05,0.1,0.138211382,0.043360434,0.083402736,0.245398773,0.979533071,Muammar Gaddafi
Gaddafi,Muammar,620,12309,2009,9,0.098039216,0.009803922,0.17716263,0.901960784,0.392156863,0.441176471,0.029411765,0.078431373,0.31372549,0.019607843,0.117647059,-0.039164491,-0.140121845,0.115451056,0.210309278,0.975719572,Muammar Gaddafi
Gandhi,Indira ,750,8495,1982,3,0.303030303,0.101010101,0.147658402,0.696969697,0.787878788,0.439393939,0.015151515,0.196969697,0.136363636,0.015151515,0.196969697,0.203791469,0.115323855,0.094467779,0.238267148,0.977491432,Indira  Gandhi
Gandhi,Indira ,750,7017,1982,8,0.2,0.05,0.19,0.8,0.4,0.475,0.05,0.075,0.275,0,0.125,0.163398693,0.089324619,0.085890042,0.207253886,0.982198955,Indira  Gandhi
Gandhi,Indira ,750,6281,1983,3,0.411764706,0.205882353,0.161245675,0.588235294,0.470588235,0.470588235,0.088235294,0.147058824,0.205882353,0,0.088235294,0.185185185,0.083950617,0.087407407,0.201183432,0.982415078,Indira  Gandhi
Gandhi,Indira ,750,6688,1983,8,0.28125,0.09375,0.220117187,0.71875,0.40625,0.515625,0.03125,0.09375,0.25,0,0.109375,0.130434783,0.033816425,0.061373661,0.316831683,0.98055488,Indira  Gandhi
Gandhi,Indira ,750,7097,1984,1,0.433962264,0.213836478,0.207974368,0.566037736,0.566037736,0.509433962,0.018867925,0.188679245,0.188679245,0,0.094339623,0.357142857,0.236111111,0.101955782,0.239819005,0.975549066,Indira  Gandhi
Gandhi,Rajiv,750,5902,1985,1,0.619047619,0.246031746,0.342857143,0.380952381,0.19047619,0.642857143,0.119047619,0.047619048,0.142857143,0,0.047619048,0.224806202,0.049095607,0.116206959,0.245614035,0.97145794,Rajiv Gandhi
Gandhi,Rajiv,750,8441,1985,4,0.476190476,0.238095238,0.19047619,0.523809524,0.571428571,0.5,0.047619048,0.19047619,0.166666667,0,0.095238095,0.196721311,0.076502732,0.073313625,0.40776699,0.970105124,Rajiv Gandhi
Gandhi,Rajiv,750,8018,1985,5,0.52,0.273333333,0.17752,0.48,0.54,0.49,0.08,0.19,0.16,0,0.08,0.455696203,0.312236287,0.093126102,0.387596899,0.963904612,Rajiv Gandhi
Gandhi,Rajiv,750,8376,1985,6,0.428571429,0.247619048,0.150693878,0.571428571,0.628571429,0.442857143,0.042857143,0.228571429,0.185714286,0.014285714,0.085714286,0.496855346,0.293501048,0.146837546,0.305676856,0.955115161,Rajiv Gandhi
Gandhi,Rajiv,750,6048,1986,4,0.476190476,0.222222222,0.20952381,0.523809524,0.571428571,0.523809524,0.023809524,0.19047619,0.142857143,0.023809524,0.095238095,0.309352518,0.175059952,0.070607111,0.232044199,0.983616029,Rajiv Gandhi
Gorbachev,Mikhail,365,4911,1985,10,0.6,0.306666667,0.24736,0.4,0.4,0.56,0.08,0.16,0.16,0,0.04,0.151515152,-0.003367003,0.096663606,0.201612903,0.98051137,Mikhail Gorbachev
Gorbachev,Mikhail,365,5755,1986,6,0.795918367,0.353741497,0.416243232,0.204081633,0.408163265,0.693877551,0.040816327,0.163265306,0.040816327,0.020408163,0.040816327,0.308823529,0.110294118,0.135294118,0.264864865,0.964165342,Mikhail Gorbachev
Gorbachev,Mikhail,365,9659,1990,6,0.694915254,0.225988701,0.51806952,0.305084746,0.305084746,0.762711864,0.016949153,0.06779661,0.06779661,0,0.084745763,0.525423729,0.31826742,0.168438188,0.25,0.957890453,Mikhail Gorbachev
Guevara,Che,160,4865,1960,11,0.534883721,0.248062016,0.197836668,0.465116279,0.930232558,0.465116279,0.023255814,0.279069767,0.046511628,0,0.186046512,0.232876712,0.136986301,0.089585288,0.227513228,0.979618162,Che Guevara
Guevara,Che,160,4069,1960,8,0.454545455,0.136363636,0.266115702,0.545454545,0.272727273,0.590909091,0.090909091,0.045454545,0.136363636,0.045454545,0.090909091,0.261904762,0.107142857,0.102721088,0.20754717,0.978680529,Che Guevara
Guevara,Che,160,5547,1961,4,0,-0.166666667,0.25,1,0.5,0.5,0,0,0.25,0,0.25,-0.127071823,-0.158379374,0.083910748,0.021621622,0.998185714,Che Guevara
Guevara,Che,160,14678,1961,8,0.211267606,0.046948357,0.101606824,0.788732394,0.647887324,0.394366197,0.084507042,0.126760563,0.183098592,0.014084507,0.197183099,0.204134367,0.044788975,0.087683032,0.155021834,0.986407216,Che Guevara
Guevara,Che,160,6686,1964,12,0.166666667,0.138888889,0.153703704,0.833333333,0.388888889,0.388888889,0.027777778,0.166666667,0.333333333,0.055555556,0.027777778,-0.178378378,-0.27027027,0.157598247,0.162895928,0.974327887,Che Guevara
Guevara,Che,160,8955,1964,3,0.545454545,0.166666667,0.276033058,0.454545455,0.545454545,0.590909091,0.045454545,0.136363636,0,0.090909091,0.136363636,0.142857143,0,0.086239024,0.078291815,0.99324819,Che Guevara
Guevara,Che,160,4168,1965,2,0.5,0.270833333,0.19375,0.5,0.5,0.5,0.0625,0.1875,0.1875,0,0.0625,-0.019230769,-0.118589744,0.101997041,0.133333333,0.986400394,Che Guevara
Gustav,Husak,315,16780,1971,5,0.420289855,0.246376812,0.147069943,0.579710145,0.753623188,0.420289855,0.028985507,0.260869565,0.173913043,0,0.115942029,0.215258856,0.113533152,0.099115741,0.158256881,0.984314252,Husak Gustav
Gustav,Husak,315,4536,1981,5,0.666666667,0.333333333,0.266666667,0.333333333,1,0.5,0,0.333333333,0,0,0.166666667,0.324324324,0.202702703,0.142731921,0.075,0.989295106,Husak Gustav
Gustav,Husak,315,4899,1982,4,0.733333333,0.444444444,0.253333333,0.266666667,0.533333333,0.533333333,0.066666667,0.266666667,0.133333333,0,0,0.421686747,0.281124498,0.117549717,0.153061224,0.982007696,Husak Gustav
Gustav,Husak,315,20552,1986,4,0.558139535,0.341085271,0.198161168,0.441860465,0.534883721,0.488372093,0.046511628,0.244186047,0.174418605,0.023255814,0.023255814,0.444676409,0.282533055,0.111708892,0.152212389,0.982996523,Husak Gustav
Honeker ,Erich,265,6134,1983,1,0.885714286,0.39047619,0.44555102,0.114285714,0.285714286,0.714285714,0.114285714,0.114285714,0.028571429,0,0.028571429,0.338235294,0.112745098,0.104930796,0.204678363,0.978522937,Erich Honeker 
Honeker ,Erich,265,4295,1985,10,0.8,0.416666667,0.316,0.2,0.6,0.6,0.05,0.25,0.05,0,0.05,0.276190476,0.146031746,0.087238095,0.16,0.986041905,Erich Honeker 
Hussein,Saddam,645,8853,1980,9,0.236363636,0.078787879,0.180429752,0.763636364,0.327272727,0.490909091,0.036363636,0.090909091,0.236363636,0.072727273,0.072727273,0.212851406,0.021419009,0.133343011,0.180921053,0.975875442,Saddam Hussein
Hussein,Saddam,645,4976,1981,10,0.666666667,0.240740741,0.451851852,0.333333333,0.222222222,0.722222222,0.055555556,0.055555556,0.111111111,0,0.055555556,0.119047619,0.017857143,0.069132653,0.096774194,0.993309743,Saddam Hussein
Hussein,Saddam,645,6010,1982,3,0.714285714,0.371428571,0.296653061,0.285714286,0.285714286,0.6,0.114285714,0.142857143,0.142857143,0,0,0.228346457,0.005249344,0.168355137,0.216049383,0.963626977,Saddam Hussein
Hussein,Saddam,645,4574,1985,3,0.333333333,0.19047619,0.276190476,0.666666667,0.19047619,0.523809524,0.047619048,0.095238095,0.333333333,0,0,0.086206897,-0.014367816,0.056837099,0.153284672,0.991287744,Saddam Hussein
Hussein,Saddam,645,4307,1986,7,-0.411764706,-0.245098039,0.06366782,0.588235294,0.470588235,0.147058824,0.088235294,0.058823529,0.352941176,0.176470588,0.176470588,-0.030927835,-0.099656357,0.093973855,0.259541985,0.975609839,Saddam Hussein
Hussein,Saddam,645,4729,1987,3,0.333333333,0.177777778,0.131259259,0.666666667,0.8,0.4,0.022222222,0.244444444,0.177777778,0,0.155555556,-0.056910569,-0.119241192,0.057069205,0.267857143,0.984713606,Saddam Hussein
Hussein,Saddam,645,13018,1988,5,-0.052631579,-0.203947368,0.123995845,0.947368421,0.75,0.381578947,0.026315789,0.065789474,0.118421053,0.098684211,0.309210526,0,-0.112637363,0.083425915,0.294573643,0.975424924,Saddam Hussein
Hussein,Saddam,645,7503,1991,1,0.087719298,0.040935673,0.0677747,0.912280702,0.631578947,0.333333333,0.01754386,0.192982456,0.210526316,0.122807018,0.122807018,0.371134021,0.151202749,0.138420661,0.227091633,0.968565826,Saddam Hussein
Hussein,Saddam,645,4075,1996,1,0.647058824,0.450980392,0.111418685,0.352941176,0.588235294,0.352941176,0.176470588,0.294117647,0.117647059,0.058823529,0,0.009345794,-0.099688474,0.07911608,0.137096774,0.989153441,Saddam Hussein
Hussein,Saddam,645,5370,2003,1,0.818181818,0.333333333,0.623140496,0.181818182,0.181818182,0.818181818,0,0.090909091,0.090909091,0,0,0.225806452,0.088172043,0.085252862,0.06626506,0.994350714,Saddam Hussein
Izetbegovic,Aliija,346,4074,1991,7,0.052631579,-0.122807018,0.235457064,0.947368421,0.526315789,0.263157895,0,0.263157895,0,0,0.473684211,0.275362319,0.1352657,0.125897921,0.215909091,0.972817494,Aliija Izetbegovic
Izetbegovic,Aliija,346,4837,1993,1,0.538461538,0.188034188,0.420907298,0.461538462,0.205128205,0.692307692,0.025641026,0.051282051,0.179487179,0,0.051282051,0.06122449,-0.111111111,0.12625295,0.209677419,0.973527607,Aliija Izetbegovic
Jaruzelski,Wojciech,290,4321,1982,1,0.294117647,0.098039216,0.152941176,0.705882353,0.941176471,0.411764706,0,0.235294118,0.117647059,0,0.235294118,0.117647059,-0.058823529,0.116738754,0.111111111,0.987029027,Wojciech Jaruzelski
Jaruzelski,Wojciech,290,4927,1982,10,0.666666667,0.296296296,0.385185185,0.333333333,0.444444444,0.666666667,0,0.166666667,0.111111111,0,0.055555556,0.237113402,0.082474227,0.09473908,0.156521739,0.985171274,Wojciech Jaruzelski
Jayewardene ,Junius ,780,5457,1978,1,0.351351351,0.216216216,0.090138787,0.648648649,0.918918919,0.324324324,0.054054054,0.297297297,0.135135135,0.027027027,0.162162162,-0.019354839,-0.092473118,0.076561915,0.192708333,0.985245881,Junius  Jayewardene 
Jayewardene ,Junius ,780,4467,1978,5,0.777777778,0.472222222,0.159259259,0.222222222,0.722222222,0.416666667,0.166666667,0.305555556,0.027777778,0.027777778,0.055555556,0.538461538,0.312354312,0.14851582,0.201117318,0.970130897,Junius  Jayewardene 
Jayewardene ,Junius ,780,4294,1978,7,0.52173913,0.246376812,0.172022684,0.47826087,0.47826087,0.5,0.108695652,0.152173913,0.130434783,0.02173913,0.086956522,0.272727273,0.162878788,0.118904959,0.343283582,0.95918188,Junius  Jayewardene 
Khan,Yhya,770,4841,1971,8,0.47826087,0.188405797,0.260491493,0.52173913,0.608695652,0.565217391,0,0.173913043,0.130434783,0,0.130434783,0.184210526,0.032894737,0.103531856,0.131428571,0.986392956,Yhya Khan
Krushchev,Nakita,365,6682,1961,3,0.365853659,0.113821138,0.164782867,0.634146341,0.634146341,0.487804878,0.024390244,0.170731707,0.073170732,0.097560976,0.146341463,0.342995169,0.149758454,0.116992229,0.165322581,0.980658543,Nakita Krushchev
Kumaratunga,Chandrinka,780,5581,1995,7,0.407407407,0.049382716,0.269135802,0.592592593,0.740740741,0.555555556,0.037037037,0.111111111,0.037037037,0,0.259259259,0.2,0.072916667,0.080125,0.144385027,0.98843115,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,6165,1998,9,0.523809524,0.26984127,0.14829932,0.476190476,0.714285714,0.452380952,0.071428571,0.238095238,0.095238095,0.023809524,0.119047619,0.301775148,0.136094675,0.095493855,0.199052133,0.980991744,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8713,2000,11,0.2,0.06,0.09472,0.8,0.84,0.36,0.04,0.2,0.16,0.02,0.22,0.303482587,0.208955224,0.092715527,0.199203187,0.981530772,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,6338,2000,12,0.58490566,0.245283019,0.234460662,0.41509434,0.79245283,0.528301887,0.037735849,0.226415094,0.037735849,0,0.169811321,0.503030303,0.301010101,0.115460055,0.243119266,0.971929436,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,7847,2000,8,0.457142857,0.166666667,0.167346939,0.542857143,0.857142857,0.457142857,0.057142857,0.214285714,0.042857143,0.014285714,0.214285714,0.324444444,0.151111111,0.119028148,0.237288136,0.971756033,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4911,2002,11,0.034482759,-0.149425287,0.143876338,0.965517241,0.896551724,0.379310345,0.034482759,0.103448276,0.103448276,0.034482759,0.344827586,0.652173913,0.449275362,0.176468809,0.201388889,0.964461143,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4422,2002,6,0.473684211,0.228070175,0.195567867,0.526315789,0.842105263,0.473684211,0,0.263157895,0.105263158,0,0.157894737,0.392156863,0.241830065,0.111649366,0.157024793,0.982468281,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,9534,2004,6,0.208333333,-0.055555556,0.171875,0.791666667,0.875,0.4375,0.041666667,0.125,0.041666667,0.041666667,0.3125,0.442748092,0.270992366,0.073655381,0.15483871,0.988595296,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8548,2004,9,0.508196721,0.196721311,0.296318194,0.491803279,0.360655738,0.606557377,0.049180328,0.098360656,0.163934426,0,0.081967213,0.396226415,0.212264151,0.116393734,0.223443223,0.973992609,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,4157,2005,2,0.705882353,0.323529412,0.300346021,0.294117647,0.705882353,0.588235294,0.029411765,0.235294118,0.029411765,0,0.117647059,0.472727273,0.224242424,0.12985124,0.236111111,0.96934068,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,8464,2005,5,0.608695652,0.326086957,0.177693762,0.391304348,0.695652174,0.47826087,0.065217391,0.260869565,0.065217391,0.043478261,0.086956522,0.365638767,0.174743025,0.108960003,0.168498168,0.981640439,Chandrinka Kumaratunga
Kumaratunga,Chandrinka,780,9377,2005,9,0.384615385,0.230769231,0.16035503,0.615384615,0.615384615,0.442307692,0.019230769,0.230769231,0.211538462,0.019230769,0.076923077,0.194719472,0.069306931,0.088141685,0.146478873,0.987089105,Chandrinka Kumaratunga
Lenin,Vladimir,365,7018,1919,1,-0.071428571,-0.095238095,0.109183673,0.928571429,0.928571429,0.285714286,0,0.178571429,0.25,0,0.285714286,0.17721519,0.042194093,0.096971639,0.150537634,0.985402119,Vladimir Lenin
Lenin,Vladimir,365,7947,1920,3,0.12195122,-0.056910569,0.157644259,0.87804878,0.926829268,0.365853659,0,0.195121951,0.097560976,0,0.341463415,-0.254098361,-0.255464481,0.106812685,0.143859649,0.984633965,Vladimir Lenin
Marcos ,Ferdinand,840,31414,1969,1,0.489932886,0.288590604,0.126525832,0.510067114,0.88590604,0.382550336,0.053691275,0.308724832,0.093959732,0.026845638,0.134228188,0.579856115,0.411031175,0.1532165,0.176540284,0.972951115,Ferdinand Marcos 
Marcos ,Ferdinand,840,22282,1970,1,0.451327434,0.247787611,0.145931553,0.548672566,0.672566372,0.442477876,0.053097345,0.230088496,0.159292035,0.008849558,0.10619469,0.510280374,0.360124611,0.118793956,0.174382716,0.979284387,Ferdinand Marcos 
Marcos ,Ferdinand,840,15750,1971,1,0.494505495,0.252747253,0.148508634,0.505494505,0.791208791,0.43956044,0.054945055,0.252747253,0.098901099,0.010989011,0.142857143,0.487323944,0.339906103,0.132343583,0.204035874,0.972997161,Ferdinand Marcos 
Marcos ,Ferdinand,840,8983,1974,9,0.487804878,0.195121951,0.220107079,0.512195122,0.634146341,0.536585366,0.024390244,0.182926829,0.097560976,0.024390244,0.134146341,0.318681319,0.131868132,0.100615868,0.310606061,0.968748102,Ferdinand Marcos 
Marcos ,Ferdinand,840,6021,1975,9,0.416666667,0.076388889,0.3375,0.583333333,0.291666667,0.645833333,0.020833333,0.041666667,0.104166667,0.083333333,0.104166667,0.358208955,0.151741294,0.124526621,0.263736264,0.967157814,Ferdinand Marcos 
Mendes,Pierre ,220,5873,1954,11,0.769230769,0.358974359,0.385798817,0.230769231,0.615384615,0.653846154,0,0.230769231,0.038461538,0,0.076923077,0.527950311,0.296066253,0.134663015,0.139037433,0.9812768,Pierre  Mendes
Mendes,Pierre ,220,7779,1954,7,0.534883721,0.162790698,0.358788534,0.465116279,0.511627907,0.651162791,0,0.11627907,0.093023256,0,0.139534884,0.360946746,0.185404339,0.119946781,0.202830189,0.975671172,Pierre  Mendes
Milosevic,Slobodan,345,4943,1992,5,0.448275862,0.137931034,0.260879905,0.551724138,0.344827586,0.586206897,0.068965517,0.068965517,0.137931034,0.034482759,0.103448276,0.1,-0.02,0.10576,0.224806202,0.976224496,Slobodan Milosevic
Milosevic,Slobodan,345,4150,1992,6,0.933333333,0.511111111,0.442666667,0.066666667,0.6,0.666666667,0,0.3,0.033333333,0,0,0.215686275,0.071895425,0.0911188,0.227272727,0.979291182,Slobodan Milosevic
Milosevic,Slobodan,345,7276,1999,4,0.36,0.12,0.1456,0.64,0.68,0.46,0.06,0.16,0.12,0.02,0.18,-0.043478261,-0.139492754,0.121266541,0.213675214,0.974088346,Slobodan Milosevic
Milosevic,Slobodan,345,4531,2000,2,0.666666667,0.388888889,0.133333333,0.333333333,1,0.333333333,0.166666667,0.333333333,0,0,0.166666667,-0.017241379,0,0.059334126,0.049180328,0.997081928,Slobodan Milosevic
Netanyahu,Benjamin,666,6436,2009,10,0.37037037,0.179012346,0.110288066,0.62962963,0.740740741,0.407407407,0.055555556,0.222222222,0.12962963,0.037037037,0.148148148,0.323308271,0.122807018,0.090417774,0.288770053,0.973890055,Benjamin Netanyahu
Netanyahu,Benjamin,666,10763,2009,11,0.574074074,0.240740741,0.21255144,0.425925926,0.592592593,0.537037037,0.074074074,0.175925926,0.055555556,0.037037037,0.12037037,0.287197232,0.151095732,0.081045486,0.272040302,0.977952362,Benjamin Netanyahu
Netanyahu,Benjamin,666,11344,2009,12,0.518796992,0.238095238,0.23287919,0.481203008,0.406015038,0.556390977,0.060150376,0.142857143,0.15037594,0.030075188,0.060150376,0.335766423,0.200729927,0.065299164,0.326781327,0.978661453,Benjamin Netanyahu
Netanyahu,Benjamin,666,5206,2009,4,0.673469388,0.353741497,0.212328197,0.326530612,0.489795918,0.530612245,0.102040816,0.204081633,0.081632653,0.040816327,0.040816327,0.4,0.215151515,0.125090909,0.308176101,0.961449971,Benjamin Netanyahu
Netanyahu,Benjamin,666,10078,2009,5,0.763157895,0.421052632,0.264958449,0.236842105,0.473684211,0.565789474,0.092105263,0.223684211,0.092105263,0.013157895,0.013157895,0.467741935,0.254032258,0.135236733,0.234567901,0.968277803,Benjamin Netanyahu
Netanyahu,Benjamin,666,19814,2009,7,0.592592593,0.261316872,0.229172382,0.407407407,0.432098765,0.555555556,0.111111111,0.12962963,0.111111111,0.00617284,0.086419753,0.408207343,0.214542837,0.090834962,0.2592,0.976455578,Benjamin Netanyahu
Netanyahu,Benjamin,666,6587,2009,8,0.627118644,0.231638418,0.285033036,0.372881356,0.610169492,0.593220339,0.06779661,0.152542373,0.033898305,0,0.152542373,0.454545455,0.181818182,0.155647383,0.308900524,0.951920442,Benjamin Netanyahu
Netanyahu,Benjamin,666,9017,2009,9,0.55,0.204166667,0.185125,0.45,0.625,0.5,0.1375,0.1375,0.05,0,0.175,0.30212766,0.156028369,0.078330466,0.253968254,0.980106548,Benjamin Netanyahu
Netanyahu,Benjamin,666,10558,2010,10,0.476190476,0.214285714,0.121088435,0.523809524,0.571428571,0.44047619,0.142857143,0.154761905,0.107142857,0.023809524,0.130952381,0.286764706,0.175245098,0.077649221,0.235955056,0.981678274,Benjamin Netanyahu
Netanyahu,Benjamin,666,13497,2010,11,0.5,0.264705882,0.15449827,0.5,0.411764706,0.470588235,0.132352941,0.147058824,0.176470588,0.014705882,0.058823529,0.23699422,0.130057803,0.110033747,0.282157676,0.968953134,Benjamin Netanyahu
Netanyahu,Benjamin,666,6052,2010,12,0.515151515,0.207070707,0.235261708,0.484848485,0.515151515,0.560606061,0.045454545,0.151515152,0.106060606,0.03030303,0.106060606,0.243589744,0.040598291,0.105029586,0.297297297,0.968774988,Benjamin Netanyahu
Netanyahu,Benjamin,666,18494,2010,2,0.661290323,0.317204301,0.199271592,0.338709677,0.596774194,0.516129032,0.120967742,0.193548387,0.056451613,0.008064516,0.10483871,0.261261261,0.048798799,0.119831994,0.218309859,0.973839494,Benjamin Netanyahu
Netanyahu,Benjamin,666,15964,2010,3,0.608108108,0.34009009,0.217457999,0.391891892,0.459459459,0.527027027,0.067567568,0.209459459,0.141891892,0.033783784,0.02027027,0.301980198,0.130363036,0.118968729,0.268115942,0.968102587,Benjamin Netanyahu
Netanyahu,Benjamin,666,9093,2010,4,0.65625,0.317708333,0.300390625,0.34375,0.40625,0.609375,0.046875,0.171875,0.109375,0.03125,0.03125,0.325203252,0.08401084,0.128455285,0.206451613,0.973480199,Benjamin Netanyahu
Netanyahu,Benjamin,666,14613,2010,5,0.631578947,0.293859649,0.252077562,0.368421053,0.5,0.572368421,0.065789474,0.177631579,0.085526316,0.026315789,0.072368421,0.34591195,0.151991614,0.120256319,0.323404255,0.961108595,Benjamin Netanyahu
Netanyahu,Benjamin,666,8212,2010,6,0.435897436,0.170940171,0.15739645,0.564102564,0.58974359,0.487179487,0.064102564,0.166666667,0.08974359,0.064102564,0.128205128,0.146788991,0.071865443,0.095126673,0.263513514,0.974932836,Benjamin Netanyahu
Netanyahu,Benjamin,666,35327,2010,7,0.579268293,0.303861789,0.198356633,0.420731707,0.585365854,0.509146341,0.067073171,0.213414634,0.12804878,0.00304878,0.079268293,0.257836198,0.078867543,0.111165183,0.249050873,0.972314214,Benjamin Netanyahu
Netanyahu,Benjamin,666,15652,2011,1,0.636363636,0.314685315,0.214944496,0.363636364,0.587412587,0.531468531,0.076923077,0.20979021,0.076923077,0.020979021,0.083916084,0.435768262,0.200671704,0.132927688,0.264814815,0.964798779,Benjamin Netanyahu
Netanyahu,Benjamin,666,4272,2011,10,0.555555556,0.302469136,0.119341564,0.444444444,0.592592593,0.425925926,0.148148148,0.203703704,0.111111111,0.018518519,0.092592593,0.155963303,0.051987768,0.11199394,0.331288344,0.962897713,Benjamin Netanyahu
Netanyahu,Benjamin,666,12874,2011,12,0.372881356,0.152542373,0.144900891,0.627118644,0.457627119,0.474576271,0.084745763,0.127118644,0.161016949,0.050847458,0.101694915,0.342960289,0.158844765,0.094913266,0.298734177,0.971646164,Benjamin Netanyahu
